ID_Cliente,Data_Aquisicao,Canal_Aquisicao,Campanha_Aquisicao,Segmento,Regiao,Total_Pedidos,LTV,Status,Cohort
47473,2023-11-16,TikTok Ads,Performance_Search,SMB,MG,1,200.18,active,2023-11
47474,2023-11-16,TikTok Ads,Performance_Search,Enterprise,RJ,1,632.16,active,2023-11
47475,2023-11-16,TikTok Ads,Performance_Search,Enterprise,RJ,1,1176.06,churned,2023-11
47476,2023-11-16,TikTok Ads,Performance_Search,SMB,RJ,2,449.42,active,2023-11
47477,2023-11-16,TikTok Ads,Performance_Search,SMB,BA,1,279.38,active,2023-11
47478,2023-11-16,TikTok Ads,Performance_Search,Mid-Market,GO,1,268.86,active,2023-11
47479,2023-11-16,TikTok Ads,Performance_Search,Mid-Market,SP,2,1306.36,churned,2023-11
47480,2023-11-16,TikTok Ads,Performance_Search,SMB,SP,1,79.37,active,2023-11
47481,2023-11-16,TikTok Ads,Performance_Search,Mid-Market,PR,1,387.45,active,2023-11
47482,2023-11-16,TikTok Ads,Performance_Search,Enterprise,CE,1,1118.26,churned,2023-11
47483,2023-11-16,TikTok Ads,Performance_Search,Enterprise,RJ,1,1125.75,active,2023-11
47484,2023-11-16,TikTok Ads,Performance_Shopping,Mid-Market,BA,1,298.75,churned,2023-11
47485,2023-11-16,TikTok Ads,Performance_Shopping,SMB,RJ,1,122.92,active,2023-11
47486,2023-11-16,TikTok Ads,Performance_Shopping,SMB,RS,1,139.75,active,2023-11
47487,2023-11-16,TikTok Ads,Performance_Shopping,Mid-Market,RJ,3,887.25,active,2023-11
47488,2023-11-16,TikTok Ads,Performance_Shopping,SMB,SP,1,208.38,churned,2023-11
47489,2023-11-16,TikTok Ads,Performance_Shopping,SMB,RJ,2,347.02,active,2023-11
47490,2023-11-16,TikTok Ads,Performance_Shopping,Mid-Market,PR,4,1786.34,churned,2023-11
47491,2023-11-16,TikTok Ads,Performance_Shopping,SMB,SP,2,445.04,active,2023-11
47492,2023-11-16,TikTok Ads,Performance_Shopping,Mid-Market,PR,1,229.99,active,2023-11
47493,2023-11-16,TikTok Ads,Performance_Shopping,Mid-Market,SP,2,1662.83,active,2023-11
47494,2023-11-16,TikTok Ads,Performance_Shopping,SMB,CE,1,340.67,churned,2023-11
47495,2023-11-16,TikTok Ads,Performance_Shopping,SMB,SP,4,706.34,active,2023-11
47496,2023-11-16,TikTok Ads,Performance_Shopping,Mid-Market,RJ,2,2110.94,active,2023-11
47497,2023-11-16,TikTok Ads,Performance_Shopping,Mid-Market,GO,2,548.33,churned,2023-11
47498,2023-11-16,TikTok Ads,Performance_Shopping,Enterprise,RS,1,803.13,active,2023-11
47499,2023-11-16,TikTok Ads,Performance_Shopping,SMB,SC,1,236.06,churned,2023-11
47500,2023-11-16,TikTok Ads,Performance_Shopping,SMB,SC,1,143.55,active,2023-11
47501,2023-11-16,TikTok Ads,Performance_Shopping,SMB,RJ,1,331.08,churned,2023-11
47502,2023-11-16,TikTok Ads,Performance_Shopping,SMB,RJ,1,353.49,churned,2023-11
47503,2023-11-16,TikTok Ads,Performance_Shopping,SMB,SP,1,140.84,churned,2023-11
47504,2023-11-16,TikTok Ads,Performance_Shopping,Mid-Market,SP,1,272.77,active,2023-11
47505,2023-11-16,TikTok Ads,Performance_Shopping,SMB,RS,2,378.55,active,2023-11
47506,2023-11-16,TikTok Ads,Performance_Shopping,SMB,SP,1,92.53,active,2023-11
47507,2023-11-16,TikTok Ads,Performance_Shopping,SMB,PR,1,354.98,active,2023-11
47508,2023-11-16,TikTok Ads,Performance_Shopping,Mid-Market,SP,2,1416.72,active,2023-11
47509,2023-11-16,TikTok Ads,Performance_Shopping,Enterprise,RJ,2,2650.65,active,2023-11
47510,2023-11-16,TikTok Ads,Performance_Shopping,SMB,BA,3,687.31,active,2023-11
47511,2023-11-16,TikTok Ads,Performance_Shopping,Mid-Market,PR,2,627.41,active,2023-11
47512,2023-11-16,TikTok Ads,Performance_Shopping,SMB,SP,1,118.54,active,2023-11
47513,2023-11-16,TikTok Ads,Performance_Shopping,SMB,SP,1,249.86,active,2023-11
47514,2023-11-16,TikTok Ads,Performance_Shopping,SMB,RS,1,383.96,active,2023-11
47515,2023-11-16,TikTok Ads,Remarketing_Display,Mid-Market,CE,1,302.62,churned,2023-11
47516,2023-11-16,TikTok Ads,Remarketing_Display,Mid-Market,DF,1,234.14,active,2023-11
47517,2023-11-16,TikTok Ads,Remarketing_Display,SMB,CE,2,205.86,churned,2023-11
47518,2023-11-16,TikTok Ads,Remarketing_Display,Mid-Market,SP,1,273.18,churned,2023-11
47519,2023-11-16,TikTok Ads,Remarketing_Display,SMB,RJ,4,1022.28,active,2023-11
47520,2023-11-16,TikTok Ads,Remarketing_Display,SMB,BA,2,238.27,active,2023-11
47521,2023-11-16,TikTok Ads,Remarketing_Display,SMB,PE,2,240.18,active,2023-11
47522,2023-11-16,TikTok Ads,Remarketing_Display,SMB,SP,1,79.7,churned,2023-11
47523,2023-11-16,TikTok Ads,Remarketing_Display,Mid-Market,PE,1,269.45,churned,2023-11
47524,2023-11-16,TikTok Ads,Remarketing_Display,Mid-Market,SP,1,367.46,active,2023-11
47525,2023-11-16,TikTok Ads,Remarketing_Display,SMB,PR,1,389.27,active,2023-11
47526,2023-11-16,TikTok Ads,Remarketing_Display,Mid-Market,BA,1,239.15,churned,2023-11
47527,2023-11-16,TikTok Ads,Remarketing_Display,Mid-Market,SP,1,289.91,churned,2023-11
47528,2023-11-16,TikTok Ads,Remarketing_Display,SMB,RJ,2,344.36,active,2023-11
47529,2023-11-16,TikTok Ads,Video_Awareness_Amplo,SMB,SC,2,413.13,churned,2023-11
47530,2023-11-16,TikTok Ads,Video_Awareness_Amplo,SMB,GO,2,190.01,active,2023-11
47531,2023-11-16,TikTok Ads,Video_Awareness_Amplo,SMB,SP,1,338.44,active,2023-11
47532,2023-11-16,TikTok Ads,Video_Awareness_Amplo,SMB,SP,1,282.04,active,2023-11
47533,2023-11-16,TikTok Ads,Video_Awareness_Amplo,SMB,SP,1,263.63,active,2023-11
47534,2023-11-16,TikTok Ads,Video_Awareness_Amplo,SMB,SP,1,133.96,active,2023-11
47535,2023-11-16,TikTok Ads,Video_Awareness_Amplo,SMB,DF,2,348.39,active,2023-11
47536,2023-11-16,TikTok Ads,Video_Awareness_Amplo,Mid-Market,CE,3,1588.84,active,2023-11
47537,2023-11-16,TikTok Ads,Video_Awareness_Amplo,Mid-Market,DF,1,392.25,churned,2023-11
47538,2023-11-16,TikTok Ads,Video_Awareness_Amplo,Mid-Market,RJ,1,786.28,active,2023-11
47539,2023-11-16,TikTok Ads,Video_Awareness_Amplo,SMB,SP,1,267.69,active,2023-11
47540,2023-11-16,TikTok Ads,Video_Awareness_Amplo,SMB,SC,1,118.38,active,2023-11
47541,2023-11-17,Google Ads,Display_Generico,Mid-Market,SC,2,716.75,active,2023-11
47542,2023-11-17,Google Ads,Display_Generico,SMB,SP,2,195.77,active,2023-11
47543,2023-11-17,Google Ads,Display_Generico,SMB,CE,2,211.86,active,2023-11
47544,2023-11-17,Google Ads,Display_Generico,SMB,SP,2,240.33,churned,2023-11
47545,2023-11-17,Google Ads,Lead_Generation,SMB,SP,3,788.0,churned,2023-11
47546,2023-11-17,Google Ads,Lead_Generation,SMB,RJ,1,276.95,active,2023-11
47547,2023-11-17,Google Ads,Lead_Generation,Mid-Market,SP,3,2613.6,churned,2023-11
47548,2023-11-17,Google Ads,Lead_Generation,SMB,GO,1,275.56,churned,2023-11
47549,2023-11-17,Google Ads,Lead_Generation,SMB,RJ,1,229.44,active,2023-11
47550,2023-11-17,Google Ads,Lead_Generation,SMB,SP,1,296.51,churned,2023-11
47551,2023-11-17,Google Ads,Lead_Generation,Mid-Market,MG,1,909.87,churned,2023-11
47552,2023-11-17,Google Ads,Lead_Generation,SMB,MG,1,84.02,active,2023-11
47553,2023-11-17,Google Ads,Lead_Generation,Mid-Market,DF,1,269.59,active,2023-11
47554,2023-11-17,Google Ads,Lead_Generation,SMB,MG,2,188.79,churned,2023-11
47555,2023-11-17,Google Ads,Lead_Generation,SMB,RS,1,138.03,active,2023-11
47556,2023-11-17,Google Ads,Lead_Generation,SMB,SP,3,453.62,active,2023-11
47557,2023-11-17,Google Ads,Lead_Generation,SMB,SP,1,133.15,churned,2023-11
47558,2023-11-17,Google Ads,Performance_Search,SMB,MG,2,641.46,active,2023-11
47559,2023-11-17,Google Ads,Performance_Search,Enterprise,SC,2,1427.56,active,2023-11
47560,2023-11-17,Google Ads,Performance_Search,Enterprise,ES,1,806.1,active,2023-11
47561,2023-11-17,Google Ads,Performance_Search,SMB,RS,2,319.45,active,2023-11
47562,2023-11-17,Google Ads,Performance_Search,SMB,DF,2,466.33,active,2023-11
47563,2023-11-17,Google Ads,Performance_Search,SMB,RJ,1,98.05,active,2023-11
47564,2023-11-17,Google Ads,Performance_Search,Mid-Market,SP,1,313.22,active,2023-11
47565,2023-11-17,Google Ads,Performance_Search,SMB,RS,1,141.9,active,2023-11
47566,2023-11-17,Google Ads,Performance_Search,SMB,RJ,1,134.96,churned,2023-11
47567,2023-11-17,Google Ads,Performance_Search,SMB,PR,1,329.85,active,2023-11
47568,2023-11-17,Google Ads,Performance_Search,Mid-Market,MG,1,294.73,churned,2023-11
47569,2023-11-17,Google Ads,Performance_Search,SMB,GO,1,247.86,active,2023-11
47570,2023-11-17,Google Ads,Performance_Search,SMB,PE,2,244.06,active,2023-11
47571,2023-11-17,Google Ads,Performance_Search,SMB,MG,4,1029.64,active,2023-11
47572,2023-11-17,Google Ads,Performance_Search,Mid-Market,SP,1,205.99,active,2023-11
47573,2023-11-17,Google Ads,Performance_Search,Mid-Market,RJ,2,678.04,active,2023-11
47574,2023-11-17,Google Ads,Performance_Search,Mid-Market,PR,1,348.94,active,2023-11
47575,2023-11-17,Google Ads,Performance_Search,SMB,CE,1,316.2,active,2023-11
47576,2023-11-17,Google Ads,Performance_Search,SMB,SP,3,555.06,churned,2023-11
47577,2023-11-17,Google Ads,Performance_Search,SMB,CE,1,142.43,active,2023-11
47578,2023-11-17,Google Ads,Performance_Search,SMB,RJ,1,296.57,churned,2023-11
47579,2023-11-17,Google Ads,Performance_Search,SMB,SP,2,431.91,churned,2023-11
47580,2023-11-17,Google Ads,Performance_Shopping,SMB,RS,1,206.31,churned,2023-11
47581,2023-11-17,Google Ads,Performance_Shopping,Mid-Market,SP,2,1830.37,active,2023-11
47582,2023-11-17,Google Ads,Performance_Shopping,SMB,MG,1,135.91,active,2023-11
47583,2023-11-17,Google Ads,Performance_Shopping,SMB,CE,2,252.6,active,2023-11
47584,2023-11-17,Google Ads,Performance_Shopping,SMB,SC,1,346.44,churned,2023-11
47585,2023-11-17,Google Ads,Performance_Shopping,Mid-Market,SP,1,261.96,active,2023-11
47586,2023-11-17,Google Ads,Performance_Shopping,SMB,SP,2,348.85,active,2023-11
47587,2023-11-17,Google Ads,Performance_Shopping,Mid-Market,RS,2,1684.36,active,2023-11
47588,2023-11-17,Google Ads,Performance_Shopping,Enterprise,SC,1,1413.62,active,2023-11
47589,2023-11-17,Google Ads,Performance_Shopping,SMB,RJ,2,409.03,churned,2023-11
47590,2023-11-17,Google Ads,Performance_Shopping,Mid-Market,PE,2,440.37,active,2023-11
47591,2023-11-17,Google Ads,Performance_Shopping,SMB,RJ,1,99.23,active,2023-11
47592,2023-11-17,Google Ads,Performance_Shopping,Mid-Market,CE,1,213.29,churned,2023-11
47593,2023-11-17,Google Ads,Performance_Shopping,Mid-Market,MG,2,505.15,active,2023-11
47594,2023-11-17,Google Ads,Remarketing_Display,SMB,SP,2,523.25,churned,2023-11
47595,2023-11-17,Google Ads,Remarketing_Display,SMB,SP,2,389.18,active,2023-11
47596,2023-11-17,Google Ads,Remarketing_Display,Mid-Market,CE,1,349.69,churned,2023-11
47597,2023-11-17,Google Ads,Remarketing_Display,SMB,DF,3,510.23,active,2023-11
47598,2023-11-17,Google Ads,Remarketing_Display,Mid-Market,SP,2,609.32,active,2023-11
47599,2023-11-17,Google Ads,Video_Awareness_Amplo,Mid-Market,PR,1,338.4,active,2023-11
47600,2023-11-17,Google Ads,Video_Awareness_Amplo,Mid-Market,SP,1,1108.82,churned,2023-11
47601,2023-11-17,Google Ads,Video_Awareness_Amplo,Mid-Market,SC,1,381.87,churned,2023-11
47602,2023-11-17,Google Ads,Video_Awareness_Amplo,SMB,SP,1,253.61,active,2023-11
47603,2023-11-17,Google Ads,Video_Awareness_Amplo,SMB,RJ,2,274.15,active,2023-11
47604,2023-11-17,Meta Ads,Display_Generico,SMB,CE,1,115.9,churned,2023-11
47605,2023-11-17,Meta Ads,Display_Generico,Mid-Market,SC,1,203.28,churned,2023-11
47606,2023-11-17,Meta Ads,Display_Generico,SMB,MG,2,382.88,active,2023-11
47607,2023-11-17,Meta Ads,Display_Generico,Mid-Market,RJ,1,366.98,active,2023-11
47608,2023-11-17,Meta Ads,Display_Generico,SMB,MG,1,113.73,active,2023-11
47609,2023-11-17,Meta Ads,Lead_Generation,SMB,SP,1,365.14,active,2023-11
47610,2023-11-17,Meta Ads,Lead_Generation,Mid-Market,SP,1,284.07,active,2023-11
47611,2023-11-17,Meta Ads,Lead_Generation,SMB,SC,2,475.44,active,2023-11
47612,2023-11-17,Meta Ads,Lead_Generation,SMB,PR,1,230.49,active,2023-11
47613,2023-11-17,Meta Ads,Lead_Generation,SMB,SP,2,419.48,active,2023-11
47614,2023-11-17,Meta Ads,Lead_Generation,Mid-Market,PR,2,1147.92,active,2023-11
47615,2023-11-17,Meta Ads,Lead_Generation,SMB,SP,1,106.9,active,2023-11
47616,2023-11-17,Meta Ads,Lead_Generation,SMB,PE,2,508.23,active,2023-11
47617,2023-11-17,Meta Ads,Lead_Generation,SMB,SP,1,355.76,active,2023-11
47618,2023-11-17,Meta Ads,Lead_Generation,Mid-Market,RS,3,1274.79,churned,2023-11
47619,2023-11-17,Meta Ads,Lead_Generation,Mid-Market,BA,1,290.06,churned,2023-11
47620,2023-11-17,Meta Ads,Lead_Generation,SMB,SP,2,444.39,active,2023-11
47621,2023-11-17,Meta Ads,Performance_Search,SMB,SP,3,614.95,churned,2023-11
47622,2023-11-17,Meta Ads,Performance_Search,SMB,DF,2,438.37,churned,2023-11
47623,2023-11-17,Meta Ads,Performance_Search,Mid-Market,MG,2,654.87,active,2023-11
47624,2023-11-17,Meta Ads,Performance_Search,Enterprise,CE,1,959.98,active,2023-11
47625,2023-11-17,Meta Ads,Performance_Search,Mid-Market,SP,1,243.17,active,2023-11
47626,2023-11-17,Meta Ads,Performance_Search,Mid-Market,SP,1,1481.75,churned,2023-11
47627,2023-11-17,Meta Ads,Performance_Search,SMB,SC,2,172.2,churned,2023-11
47628,2023-11-17,Meta Ads,Performance_Search,SMB,SC,1,382.15,active,2023-11
47629,2023-11-17,Meta Ads,Performance_Search,Mid-Market,RJ,1,233.39,active,2023-11
47630,2023-11-17,Meta Ads,Performance_Search,SMB,RS,1,101.32,churned,2023-11
47631,2023-11-17,Meta Ads,Performance_Shopping,SMB,GO,1,135.91,active,2023-11
47632,2023-11-17,Meta Ads,Performance_Shopping,SMB,MG,1,141.43,active,2023-11
47633,2023-11-17,Meta Ads,Performance_Shopping,SMB,SP,2,166.25,active,2023-11
47634,2023-11-17,Meta Ads,Performance_Shopping,SMB,SP,1,362.18,active,2023-11
47635,2023-11-17,Meta Ads,Performance_Shopping,SMB,DF,2,641.96,active,2023-11
47636,2023-11-17,Meta Ads,Performance_Shopping,SMB,SC,1,217.75,active,2023-11
47637,2023-11-17,Meta Ads,Performance_Shopping,Mid-Market,CE,1,241.27,active,2023-11
47638,2023-11-17,Meta Ads,Performance_Shopping,SMB,MG,2,160.82,active,2023-11
47639,2023-11-17,Meta Ads,Performance_Shopping,SMB,SP,1,313.4,active,2023-11
47640,2023-11-17,Meta Ads,Performance_Shopping,SMB,SP,1,206.08,churned,2023-11
47641,2023-11-17,Meta Ads,Performance_Shopping,SMB,PE,1,325.47,active,2023-11
47642,2023-11-17,Meta Ads,Performance_Shopping,Mid-Market,SC,2,722.15,active,2023-11
47643,2023-11-17,Meta Ads,Performance_Shopping,Enterprise,SP,1,791.77,active,2023-11
47644,2023-11-17,Meta Ads,Performance_Shopping,Enterprise,SP,1,1432.82,active,2023-11
47645,2023-11-17,Meta Ads,Performance_Shopping,Mid-Market,CE,1,245.45,active,2023-11
47646,2023-11-17,Meta Ads,Performance_Shopping,SMB,PR,3,454.48,churned,2023-11
47647,2023-11-17,Meta Ads,Performance_Shopping,SMB,CE,3,585.14,churned,2023-11
47648,2023-11-17,Meta Ads,Performance_Shopping,Mid-Market,GO,1,369.9,active,2023-11
47649,2023-11-17,Meta Ads,Performance_Shopping,Mid-Market,GO,3,1337.13,active,2023-11
47650,2023-11-17,Meta Ads,Performance_Shopping,SMB,SP,1,273.03,active,2023-11
47651,2023-11-17,Meta Ads,Performance_Shopping,SMB,SC,1,144.56,active,2023-11
47652,2023-11-17,Meta Ads,Performance_Shopping,Mid-Market,MG,1,647.4,active,2023-11
47653,2023-11-17,Meta Ads,Performance_Shopping,SMB,SP,2,263.98,active,2023-11
47654,2023-11-17,Meta Ads,Performance_Shopping,Mid-Market,ES,1,242.53,churned,2023-11
47655,2023-11-17,Meta Ads,Performance_Shopping,SMB,SC,2,494.89,active,2023-11
47656,2023-11-17,Meta Ads,Remarketing_Display,SMB,CE,1,114.64,active,2023-11
47657,2023-11-17,Meta Ads,Remarketing_Display,Enterprise,SP,1,999.51,churned,2023-11
47658,2023-11-17,Meta Ads,Remarketing_Display,SMB,SP,3,478.74,active,2023-11
47659,2023-11-17,Meta Ads,Remarketing_Display,SMB,RJ,1,222.98,churned,2023-11
47660,2023-11-17,Meta Ads,Remarketing_Display,SMB,BA,1,99.77,churned,2023-11
47661,2023-11-17,Meta Ads,Remarketing_Display,Mid-Market,MG,1,257.49,churned,2023-11
47662,2023-11-17,Meta Ads,Remarketing_Display,SMB,SP,1,110.29,active,2023-11
47663,2023-11-17,Meta Ads,Remarketing_Display,SMB,GO,1,118.04,churned,2023-11
47664,2023-11-17,Meta Ads,Remarketing_Display,Mid-Market,PE,2,976.53,churned,2023-11
47665,2023-11-17,Meta Ads,Video_Awareness_Amplo,Mid-Market,SP,1,252.88,active,2023-11
47666,2023-11-17,Meta Ads,Video_Awareness_Amplo,SMB,SP,2,460.08,active,2023-11
47667,2023-11-17,Meta Ads,Video_Awareness_Amplo,SMB,SC,1,89.96,active,2023-11
47668,2023-11-17,Meta Ads,Video_Awareness_Amplo,SMB,RJ,2,389.74,active,2023-11
47669,2023-11-17,Meta Ads,Video_Awareness_Amplo,SMB,SP,1,314.34,active,2023-11
47670,2023-11-17,Meta Ads,Video_Awareness_Amplo,Mid-Market,PR,1,271.22,churned,2023-11
47671,2023-11-17,TikTok Ads,Display_Generico,Mid-Market,BA,2,1178.15,active,2023-11
47672,2023-11-17,TikTok Ads,Display_Generico,SMB,PE,1,91.69,active,2023-11
47673,2023-11-17,TikTok Ads,Display_Generico,SMB,RS,1,349.89,active,2023-11
47674,2023-11-17,TikTok Ads,Display_Generico,SMB,RS,2,493.67,active,2023-11
47675,2023-11-17,TikTok Ads,Display_Generico,SMB,GO,2,422.93,active,2023-11
47676,2023-11-17,TikTok Ads,Display_Generico,SMB,MG,1,286.36,active,2023-11
47677,2023-11-17,TikTok Ads,Display_Generico,Mid-Market,SP,1,1099.28,active,2023-11
47678,2023-11-17,TikTok Ads,Lead_Generation,SMB,MG,1,89.09,active,2023-11
47679,2023-11-17,TikTok Ads,Lead_Generation,Mid-Market,SP,2,1532.08,active,2023-11
47680,2023-11-17,TikTok Ads,Lead_Generation,SMB,DF,2,295.92,churned,2023-11
47681,2023-11-17,TikTok Ads,Lead_Generation,Mid-Market,RS,2,1744.86,churned,2023-11
47682,2023-11-17,TikTok Ads,Lead_Generation,SMB,BA,1,128.36,churned,2023-11
47683,2023-11-17,TikTok Ads,Lead_Generation,SMB,PE,1,87.97,active,2023-11
47684,2023-11-17,TikTok Ads,Lead_Generation,Mid-Market,SC,1,232.38,churned,2023-11
47685,2023-11-17,TikTok Ads,Lead_Generation,SMB,RJ,2,523.51,active,2023-11
47686,2023-11-17,TikTok Ads,Lead_Generation,SMB,DF,2,533.83,active,2023-11
47687,2023-11-17,TikTok Ads,Lead_Generation,Mid-Market,PR,3,2095.28,active,2023-11
47688,2023-11-17,TikTok Ads,Lead_Generation,SMB,RS,1,124.01,active,2023-11
47689,2023-11-17,TikTok Ads,Lead_Generation,Mid-Market,PE,1,780.55,active,2023-11
47690,2023-11-17,TikTok Ads,Lead_Generation,SMB,PR,3,465.11,active,2023-11
47691,2023-11-17,TikTok Ads,Lead_Generation,Mid-Market,SP,1,336.23,churned,2023-11
47692,2023-11-17,TikTok Ads,Lead_Generation,Mid-Market,PR,2,704.11,active,2023-11
47693,2023-11-17,TikTok Ads,Lead_Generation,SMB,SP,1,262.86,active,2023-11
47694,2023-11-17,TikTok Ads,Lead_Generation,SMB,PR,2,540.09,active,2023-11
47695,2023-11-17,TikTok Ads,Lead_Generation,SMB,ES,1,132.37,churned,2023-11
47696,2023-11-17,TikTok Ads,Lead_Generation,Mid-Market,PE,3,2756.87,active,2023-11
47697,2023-11-17,TikTok Ads,Lead_Generation,SMB,SP,1,96.96,active,2023-11
47698,2023-11-17,TikTok Ads,Lead_Generation,Enterprise,PE,1,1072.88,active,2023-11
47699,2023-11-17,TikTok Ads,Lead_Generation,Mid-Market,PR,2,631.07,churned,2023-11
47700,2023-11-17,TikTok Ads,Lead_Generation,SMB,BA,2,318.64,active,2023-11
47701,2023-11-17,TikTok Ads,Lead_Generation,SMB,RJ,1,135.98,churned,2023-11
47702,2023-11-17,TikTok Ads,Lead_Generation,SMB,MG,1,320.57,active,2023-11
47703,2023-11-17,TikTok Ads,Lead_Generation,SMB,SP,1,99.28,churned,2023-11
47704,2023-11-17,TikTok Ads,Lead_Generation,Mid-Market,SP,2,551.64,active,2023-11
47705,2023-11-17,TikTok Ads,Lead_Generation,SMB,RJ,2,487.14,active,2023-11
47706,2023-11-17,TikTok Ads,Lead_Generation,SMB,CE,1,102.47,active,2023-11
47707,2023-11-17,TikTok Ads,Performance_Search,Enterprise,RS,1,1415.99,active,2023-11
47708,2023-11-17,TikTok Ads,Performance_Search,SMB,SP,1,266.62,active,2023-11
47709,2023-11-17,TikTok Ads,Performance_Search,SMB,RS,1,141.9,active,2023-11
47710,2023-11-17,TikTok Ads,Performance_Search,SMB,SC,1,81.1,churned,2023-11
47711,2023-11-17,TikTok Ads,Performance_Search,Mid-Market,SC,3,860.16,churned,2023-11
47712,2023-11-17,TikTok Ads,Performance_Search,SMB,SP,1,97.53,churned,2023-11
47713,2023-11-17,TikTok Ads,Performance_Search,Mid-Market,SC,1,344.69,active,2023-11
47714,2023-11-17,TikTok Ads,Performance_Search,Mid-Market,SP,1,1345.61,active,2023-11
47715,2023-11-17,TikTok Ads,Performance_Search,SMB,RJ,3,510.24,active,2023-11
47716,2023-11-17,TikTok Ads,Performance_Search,Mid-Market,SP,3,986.74,active,2023-11
47717,2023-11-17,TikTok Ads,Performance_Search,Enterprise,RS,2,2408.74,active,2023-11
47718,2023-11-17,TikTok Ads,Performance_Search,SMB,RJ,1,123.22,churned,2023-11
47719,2023-11-17,TikTok Ads,Performance_Search,SMB,SP,1,136.18,active,2023-11
47720,2023-11-17,TikTok Ads,Performance_Search,Mid-Market,RS,3,1358.07,churned,2023-11
47721,2023-11-17,TikTok Ads,Performance_Search,SMB,SP,2,279.17,active,2023-11
47722,2023-11-17,TikTok Ads,Performance_Search,SMB,SP,2,617.07,churned,2023-11
47723,2023-11-17,TikTok Ads,Performance_Search,SMB,MG,2,261.01,active,2023-11
47724,2023-11-17,TikTok Ads,Performance_Search,SMB,PE,1,126.01,active,2023-11
47725,2023-11-17,TikTok Ads,Performance_Search,Enterprise,RJ,2,2050.76,active,2023-11
47726,2023-11-17,TikTok Ads,Performance_Search,SMB,PE,1,91.03,active,2023-11
47727,2023-11-17,TikTok Ads,Performance_Search,SMB,RJ,2,417.23,churned,2023-11
47728,2023-11-17,TikTok Ads,Performance_Search,SMB,GO,3,654.76,active,2023-11
47729,2023-11-17,TikTok Ads,Performance_Search,Mid-Market,SP,1,358.13,active,2023-11
47730,2023-11-17,TikTok Ads,Performance_Search,Mid-Market,BA,1,250.98,active,2023-11
47731,2023-11-17,TikTok Ads,Performance_Search,Mid-Market,GO,1,1346.41,churned,2023-11
47732,2023-11-17,TikTok Ads,Performance_Search,SMB,RJ,2,225.9,active,2023-11
47733,2023-11-17,TikTok Ads,Performance_Search,SMB,CE,2,187.02,active,2023-11
47734,2023-11-17,TikTok Ads,Performance_Search,SMB,SP,1,146.67,active,2023-11
47735,2023-11-17,TikTok Ads,Performance_Search,SMB,CE,1,242.18,active,2023-11
47736,2023-11-17,TikTok Ads,Performance_Search,SMB,SC,2,602.25,churned,2023-11
47737,2023-11-17,TikTok Ads,Performance_Search,SMB,DF,1,296.88,churned,2023-11
47738,2023-11-17,TikTok Ads,Performance_Search,SMB,RJ,2,346.29,active,2023-11
