Data,Canal,Campanha,Investimento,Impressoes,Cliques,Conversoes,Pedidos,Receita,Novos_Clientes
2024-04-13,Meta Ads,Remarketing_Display,298.05,8531,182,37,11.0,5066.57,10.0
2024-04-13,Meta Ads,Video_Awareness_Amplo,773.51,17596,390,14,6.0,1454.92,3.0
2024-04-13,TikTok Ads,Display_Generico,903.53,26980,795,27,8.0,2274.93,6.0
2024-04-13,TikTok Ads,Lead_Generation,881.96,2038,754,150,42.0,20680.69,30.0
2024-04-13,TikTok Ads,Performance_Search,860.08,1852,737,173,45.0,15370.19,24.0
2024-04-13,TikTok Ads,Performance_Shopping,517.24,1132,458,91,36.0,14788.51,23.0
2024-04-13,TikTok Ads,Remarketing_Display,227.7,6077,172,46,14.0,7013.22,7.0
2024-04-13,TikTok Ads,Video_Awareness_Amplo,736.66,22046,629,26,10.0,2412.17,5.0
2024-04-14,Google Ads,Display_Generico,738.38,8360,279,7,3.0,562.84,2.0
2024-04-14,Google Ads,Lead_Generation,877.71,1096,383,68,13.0,4064.69,8.0
2024-04-14,Google Ads,Performance_Search,703.21,819,293,64,10.0,5570.610000000001,10.0
2024-04-14,Google Ads,Performance_Shopping,470.52,602,197,34,22.0,8629.59,14.0
2024-04-14,Google Ads,Remarketing_Display,287.32,4575,111,28,7.0,2901.25,2.0
2024-04-14,Google Ads,Video_Awareness_Amplo,1220.47,20821,500,19,7.0,2221.88,6.0
2024-04-14,Meta Ads,Display_Generico,1127.78,22048,637,17,2.0,375.0,1.0
2024-04-14,Meta Ads,Lead_Generation,503.75,840,271,40,16.0,5372.55,9.0
2024-04-14,Meta Ads,Performance_Search,392.97,750,217,44,21.0,8707.36,13.0
2024-04-14,Meta Ads,Performance_Shopping,614.67,1144,344,57,19.0,8325.29,13.0
2024-04-14,Meta Ads,Remarketing_Display,209.72,4929,111,25,11.0,6625.96,8.0
2024-04-14,Meta Ads,Video_Awareness_Amplo,1045.58,18641,540,19,4.0,2240.5299999999997,2.0
2024-04-14,TikTok Ads,Display_Generico,1020.8,30458,892,26,9.0,2983.62,7.0
2024-04-14,TikTok Ads,Lead_Generation,761.0,1921,685,129,42.0,12186.56,28.0
2024-04-14,TikTok Ads,Performance_Search,391.34,869,321,78,43.0,17594.27,21.0
2024-04-14,TikTok Ads,Performance_Shopping,699.4,1439,566,122,36.0,11654.94,16.0
2024-04-14,TikTok Ads,Remarketing_Display,196.84,5439,174,46,19.0,5746.84,10.0
2024-04-14,TikTok Ads,Video_Awareness_Amplo,732.8,21191,664,31,14.0,6677.13,8.0
2024-04-15,Google Ads,Display_Generico,1763.26,27852,723,22,4.0,1500.1299999999999,1.0
2024-04-15,Google Ads,Lead_Generation,901.77,1014,334,52,12.0,3880.72,5.0
2024-04-15,Google Ads,Performance_Search,759.12,916,334,78,29.0,10770.37,17.0
2024-04-15,Google Ads,Performance_Shopping,659.16,824,269,47,11.0,2605.83,7.0
2024-04-15,Google Ads,Remarketing_Display,449.95,5467,164,44,8.0,3247.41,6.0
2024-04-15,Google Ads,Video_Awareness_Amplo,1410.64,21588,556,23,6.0,1498.61,5.0
2024-04-15,Meta Ads,Display_Generico,1652.34,44839,1015,25,3.0,700.84,2.0
2024-04-15,Meta Ads,Lead_Generation,1274.12,2472,778,121,16.0,5616.0,8.0
2024-04-15,Meta Ads,Performance_Search,801.85,1526,442,92,23.0,5929.04,13.0
2024-04-15,Meta Ads,Performance_Shopping,1054.06,2064,623,101,15.0,5737.46,8.0
2024-04-15,Meta Ads,Remarketing_Display,430.39,10135,236,55,6.0,1272.72,3.0
2024-04-15,Meta Ads,Video_Awareness_Amplo,1635.65,39926,883,30,11.0,7469.4,6.0
2024-04-15,TikTok Ads,Display_Generico,1886.47,55595,1558,53,7.0,2388.84,4.0
2024-04-15,TikTok Ads,Lead_Generation,581.43,1126,466,91,29.0,12491.48,21.0
2024-04-15,TikTok Ads,Performance_Search,816.11,1790,639,156,37.0,17198.27,23.0
2024-04-15,TikTok Ads,Performance_Shopping,1187.22,2363,928,186,27.0,10961.69,19.0
2024-04-15,TikTok Ads,Remarketing_Display,497.69,12011,395,99,13.0,4741.49,11.0
2024-04-15,TikTok Ads,Video_Awareness_Amplo,1772.29,39796,1426,61,10.0,3608.67,7.0
2024-04-16,Google Ads,Display_Generico,2010.52,28675,812,23,4.0,679.5699999999999,3.0
2024-04-16,Google Ads,Lead_Generation,948.48,961,365,64,13.0,7245.69,8.0
2024-04-16,Google Ads,Performance_Search,578.48,652,213,48,12.0,3065.94,5.0
2024-04-16,Google Ads,Performance_Shopping,1261.15,1404,524,96,10.0,3559.0299999999997,5.0
2024-04-16,Google Ads,Remarketing_Display,489.83,7196,214,55,13.0,2398.19,7.0
2024-04-16,Google Ads,Video_Awareness_Amplo,2033.74,33766,892,34,4.0,1599.98,3.0
2024-04-16,Meta Ads,Display_Generico,1772.62,36850,897,24,3.0,620.51,3.0
2024-04-16,Meta Ads,Lead_Generation,698.71,1222,401,59,17.0,6835.12,12.0
2024-04-16,Meta Ads,Performance_Search,862.55,1418,442,94,16.0,3131.7799999999997,8.0
2024-04-16,Meta Ads,Performance_Shopping,892.71,1440,463,76,12.0,3684.66,9.0
2024-04-16,Meta Ads,Remarketing_Display,395.67,9636,223,48,14.0,2894.21,11.0
2024-04-16,Meta Ads,Video_Awareness_Amplo,1248.81,25391,709,24,7.0,1865.1699999999998,4.0
2024-04-16,TikTok Ads,Display_Generico,1202.54,41829,1063,37,10.0,3553.95,6.0
2024-04-16,TikTok Ads,Lead_Generation,648.23,1460,594,121,31.0,9250.55,16.0
2024-04-16,TikTok Ads,Performance_Search,695.1,1467,593,147,43.0,15895.36,29.0
2024-04-16,TikTok Ads,Performance_Shopping,1330.26,2899,1025,194,25.0,8157.55,14.0
2024-04-16,TikTok Ads,Remarketing_Display,381.95,10330,316,80,13.0,2922.83,7.0
2024-04-16,TikTok Ads,Video_Awareness_Amplo,2008.05,62724,1757,75,8.0,3517.74,7.0
2024-04-17,Google Ads,Display_Generico,1601.66,20544,635,20,1.0,267.22,0.0
2024-04-17,Google Ads,Lead_Generation,1160.89,1307,481,86,15.0,6466.67,11.0
2024-04-17,Google Ads,Performance_Search,957.52,1053,369,88,13.0,4904.81,7.0
2024-04-17,Google Ads,Performance_Shopping,627.81,697,236,43,17.0,10205.4,13.0
2024-04-17,Google Ads,Remarketing_Display,466.51,5621,171,45,10.0,4728.85,7.0
2024-04-17,Google Ads,Video_Awareness_Amplo,1414.19,16910,533,20,9.0,5216.27,5.0
2024-04-17,Meta Ads,Display_Generico,1801.39,48107,1075,31,6.0,3584.99,3.0
2024-04-17,Meta Ads,Lead_Generation,1236.41,2387,734,106,11.0,4483.49,6.0
2024-04-17,Meta Ads,Performance_Search,1133.18,2282,671,134,22.0,10351.380000000001,15.0
2024-04-17,Meta Ads,Performance_Shopping,1290.19,2317,790,135,15.0,7346.77,9.0
2024-04-17,Meta Ads,Remarketing_Display,508.02,8966,264,62,9.0,2676.49,5.0
2024-04-17,Meta Ads,Video_Awareness_Amplo,1766.47,41630,912,32,5.0,2380.9700000000003,2.0
2024-04-17,TikTok Ads,Display_Generico,1094.9,28054,875,31,3.0,516.3,3.0
2024-04-17,TikTok Ads,Lead_Generation,1339.33,2682,1030,190,22.0,12065.55,13.0
2024-04-17,TikTok Ads,Performance_Search,777.9,1974,718,169,36.0,11756.76,29.0
2024-04-17,TikTok Ads,Performance_Shopping,621.53,1376,511,97,36.0,15530.86,19.0
2024-04-17,TikTok Ads,Remarketing_Display,465.19,10734,370,101,19.0,8803.07,15.0
2024-04-17,TikTok Ads,Video_Awareness_Amplo,1659.79,36279,1259,60,12.0,2937.7200000000003,6.0
2024-04-18,Google Ads,Display_Generico,1414.68,16808,549,15,6.0,1453.99,6.0
2024-04-18,Google Ads,Lead_Generation,569.68,569,217,36,13.0,4324.94,7.0
2024-04-18,Google Ads,Performance_Search,814.36,943,350,81,8.0,3304.6000000000004,6.0
2024-04-18,Google Ads,Performance_Shopping,719.18,767,273,47,9.0,4037.46,6.0
2024-04-18,Google Ads,Remarketing_Display,409.99,5343,150,39,7.0,2417.25,6.0
2024-04-18,Google Ads,Video_Awareness_Amplo,1477.73,22673,634,25,7.0,3652.0,6.0
2024-04-18,Meta Ads,Display_Generico,1989.64,36264,1043,27,2.0,693.87,1.0
2024-04-18,Meta Ads,Lead_Generation,1343.23,2173,745,107,14.0,3690.49,8.0
2024-04-18,Meta Ads,Performance_Search,1319.3,2297,745,158,19.0,9161.18,11.0
2024-04-18,Meta Ads,Performance_Shopping,809.23,1289,434,71,18.0,7744.39,12.0
2024-04-18,Meta Ads,Remarketing_Display,317.87,7292,176,37,11.0,4330.35,9.0
2024-04-18,Meta Ads,Video_Awareness_Amplo,1556.03,29684,848,32,4.0,2905.4,3.0
2024-04-18,TikTok Ads,Display_Generico,1234.1,35433,991,33,10.0,5128.73,7.0
2024-04-18,TikTok Ads,Lead_Generation,1320.87,3206,1147,231,35.0,14370.449999999999,26.0
2024-04-18,TikTok Ads,Performance_Search,609.92,1137,470,115,29.0,10852.71,15.0
2024-04-18,TikTok Ads,Performance_Shopping,698.95,1425,547,121,34.0,13289.62,26.0
2024-04-18,TikTok Ads,Remarketing_Display,495.44,14194,450,123,17.0,7046.21,14.0
2024-04-18,TikTok Ads,Video_Awareness_Amplo,1680.8,39363,1424,58,9.0,5178.98,7.0
2024-04-19,Google Ads,Display_Generico,1692.9,22986,752,24,4.0,2356.21,3.0
2024-04-19,Google Ads,Lead_Generation,682.49,842,290,50,17.0,7192.61,8.0
2024-04-19,Google Ads,Performance_Search,866.56,977,351,75,15.0,4900.55,10.0
2024-04-19,Google Ads,Performance_Shopping,625.47,665,229,42,12.0,5917.97,8.0
2024-04-19,Google Ads,Remarketing_Display,394.96,7099,167,38,9.0,3927.65,6.0
2024-04-19,Google Ads,Video_Awareness_Amplo,2013.04,27742,828,30,3.0,651.82,2.0
2024-04-19,Meta Ads,Display_Generico,1790.81,46024,1002,26,8.0,5366.9,8.0
2024-04-19,Meta Ads,Lead_Generation,637.46,1236,376,57,20.0,11354.66,15.0
2024-04-19,Meta Ads,Performance_Search,1215.15,2344,724,143,26.0,10753.64,12.0
2024-04-19,Meta Ads,Performance_Shopping,1032.92,1925,567,95,22.0,9555.46,11.0
2024-04-19,Meta Ads,Remarketing_Display,524.95,10214,271,61,7.0,2329.27,4.0
2024-04-19,Meta Ads,Video_Awareness_Amplo,1247.4,29704,659,23,4.0,717.87,2.0
2024-04-19,TikTok Ads,Display_Generico,1180.33,39649,1028,36,8.0,3071.34,4.0
2024-04-19,TikTok Ads,Lead_Generation,674.58,1376,539,108,31.0,13401.15,25.0
2024-04-19,TikTok Ads,Performance_Search,1113.91,2820,981,240,23.0,10331.74,16.0
2024-04-19,TikTok Ads,Performance_Shopping,590.39,1209,483,97,29.0,6933.98,20.0
2024-04-19,TikTok Ads,Remarketing_Display,406.32,10349,311,94,18.0,3858.06,13.0
2024-04-19,TikTok Ads,Video_Awareness_Amplo,1499.65,41362,1154,46,9.0,2681.9,9.0
2024-04-20,Google Ads,Display_Generico,859.41,11948,375,11,1.0,395.67,1.0
2024-04-20,Google Ads,Lead_Generation,834.42,834,306,54,12.0,3414.89,7.0
2024-04-20,Google Ads,Performance_Search,512.76,537,201,43,19.0,7803.39,13.0
2024-04-20,Google Ads,Performance_Shopping,841.9,973,354,70,12.0,5562.36,6.0
2024-04-20,Google Ads,Remarketing_Display,226.06,3737,99,22,5.0,2070.25,1.0
2024-04-20,Google Ads,Video_Awareness_Amplo,1133.14,15897,429,15,3.0,1265.9,1.0
2024-04-20,Meta Ads,Display_Generico,817.47,18995,464,11,5.0,2683.44,5.0
2024-04-20,Meta Ads,Lead_Generation,556.22,1029,322,49,17.0,7169.18,11.0
2024-04-20,Meta Ads,Performance_Search,778.14,1278,436,85,15.0,3188.52,8.0
2024-04-20,Meta Ads,Performance_Shopping,470.43,831,279,48,19.0,9057.45,12.0
2024-04-20,Meta Ads,Remarketing_Display,249.25,5285,138,29,13.0,3752.59,8.0
2024-04-20,Meta Ads,Video_Awareness_Amplo,1329.94,29818,807,27,5.0,1343.37,4.0
2024-04-20,TikTok Ads,Display_Generico,747.1,21985,671,20,7.0,5569.84,6.0
2024-04-20,TikTok Ads,Lead_Generation,485.63,1178,447,82,33.0,13437.45,15.0
2024-04-20,TikTok Ads,Performance_Search,801.82,1656,617,158,38.0,12828.31,27.0
2024-04-20,TikTok Ads,Performance_Shopping,487.94,1196,438,88,29.0,12412.32,19.0
2024-04-20,TikTok Ads,Remarketing_Display,247.96,7230,212,60,22.0,7926.93,12.0
2024-04-20,TikTok Ads,Video_Awareness_Amplo,1254.85,45512,1118,48,13.0,5100.96,9.0
2024-04-21,Google Ads,Display_Generico,891.04,10901,345,9,4.0,3292.07,3.0
2024-04-21,Google Ads,Lead_Generation,803.21,934,337,52,11.0,5404.82,4.0
2024-04-21,Google Ads,Performance_Search,879.88,1006,342,67,19.0,7643.78,12.0
2024-04-21,Google Ads,Performance_Shopping,613.06,721,260,50,15.0,6602.74,5.0
2024-04-21,Google Ads,Remarketing_Display,224.51,3176,98,24,9.0,3046.06,6.0
2024-04-21,Google Ads,Video_Awareness_Amplo,1205.95,17677,465,20,6.0,2779.39,5.0
2024-04-21,Meta Ads,Display_Generico,726.7,14356,393,10,4.0,1174.65,4.0
2024-04-21,Meta Ads,Lead_Generation,396.83,759,223,34,17.0,8929.960000000001,13.0
2024-04-21,Meta Ads,Performance_Search,625.99,1054,337,66,27.0,8047.900000000001,18.0
2024-04-21,Meta Ads,Performance_Shopping,806.32,1608,467,85,18.0,6454.27,10.0
2024-04-21,Meta Ads,Remarketing_Display,323.85,8221,184,42,11.0,2885.18,8.0
2024-04-21,Meta Ads,Video_Awareness_Amplo,818.49,20854,494,17,3.0,629.49,2.0
2024-04-21,TikTok Ads,Display_Generico,815.51,20399,633,22,5.0,1091.27,3.0
2024-04-21,TikTok Ads,Lead_Generation,573.94,1280,481,92,24.0,8607.63,17.0
2024-04-21,TikTok Ads,Performance_Search,696.78,1626,644,162,50.0,19826.920000000002,26.0
2024-04-21,TikTok Ads,Performance_Shopping,591.55,1251,508,112,24.0,12482.94,12.0
2024-04-21,TikTok Ads,Remarketing_Display,351.93,8487,300,75,28.0,8403.32,15.0
2024-04-21,TikTok Ads,Video_Awareness_Amplo,711.43,19669,577,25,18.0,8560.39,13.0
2024-04-22,Google Ads,Display_Generico,1189.77,21193,491,15,6.0,2190.18,4.0
2024-04-22,Google Ads,Lead_Generation,1156.57,1240,429,70,8.0,4048.3100000000004,5.0
2024-04-22,Google Ads,Performance_Search,1155.18,1481,488,111,14.0,8232.5,9.0
2024-04-22,Google Ads,Performance_Shopping,973.0,1178,411,77,9.0,4657.3099999999995,6.0
2024-04-22,Google Ads,Remarketing_Display,461.76,7075,205,52,6.0,1672.63,5.0
2024-04-22,Google Ads,Video_Awareness_Amplo,1863.09,29911,757,27,5.0,2110.86,3.0
2024-04-22,Meta Ads,Display_Generico,1408.49,35920,829,20,4.0,476.72,2.0
2024-04-22,Meta Ads,Lead_Generation,1094.04,1873,646,94,20.0,7270.58,18.0
2024-04-22,Meta Ads,Performance_Search,1243.16,2104,642,130,23.0,10092.52,12.0
2024-04-22,Meta Ads,Performance_Shopping,757.84,1537,445,77,14.0,6175.55,8.0
2024-04-22,Meta Ads,Remarketing_Display,313.93,8954,193,41,6.0,1859.63,5.0
2024-04-22,Meta Ads,Video_Awareness_Amplo,1373.65,25826,711,27,6.0,3376.5699999999997,3.0
2024-04-22,TikTok Ads,Display_Generico,1227.11,34346,1097,36,7.0,4141.21,6.0
2024-04-22,TikTok Ads,Lead_Generation,795.14,1813,676,133,35.0,14061.84,27.0
2024-04-22,TikTok Ads,Performance_Search,631.88,1477,531,134,37.0,11740.95,19.0
2024-04-22,TikTok Ads,Performance_Shopping,1340.62,3046,1050,211,26.0,10212.539999999999,19.0
2024-04-22,TikTok Ads,Remarketing_Display,280.8,10163,257,67,21.0,8932.17,14.0
2024-04-22,TikTok Ads,Video_Awareness_Amplo,1239.15,34037,964,41,12.0,6024.2300000000005,7.0
2024-04-23,Google Ads,Display_Generico,1941.27,27752,775,24,1.0,398.34,1.0
2024-04-23,Google Ads,Lead_Generation,1149.77,1591,508,93,12.0,7106.39,7.0
2024-04-23,Google Ads,Performance_Search,890.36,1042,369,79,8.0,4150.91,2.0
2024-04-23,Google Ads,Performance_Shopping,758.48,831,280,55,10.0,3396.33,7.0
2024-04-23,Google Ads,Remarketing_Display,367.79,5949,149,39,10.0,3786.54,5.0
2024-04-23,Google Ads,Video_Awareness_Amplo,1224.29,17128,475,19,3.0,637.2,3.0
2024-04-23,Meta Ads,Display_Generico,1743.51,32412,949,23,5.0,3432.2200000000003,4.0
2024-04-23,Meta Ads,Lead_Generation,1002.94,2081,603,95,11.0,3277.45,10.0
2024-04-23,Meta Ads,Performance_Search,570.65,960,311,65,30.0,12573.99,17.0
2024-04-23,Meta Ads,Performance_Shopping,1100.33,1647,568,95,15.0,4653.07,12.0
2024-04-23,Meta Ads,Remarketing_Display,310.52,5709,168,34,10.0,2800.95,6.0
2024-04-23,Meta Ads,Video_Awareness_Amplo,1192.58,24070,617,21,6.0,895.65,4.0
2024-04-23,TikTok Ads,Display_Generico,1234.7,31105,1089,37,3.0,1523.91,1.0
2024-04-23,TikTok Ads,Lead_Generation,1082.37,2717,992,191,37.0,18175.78,23.0
2024-04-23,TikTok Ads,Performance_Search,1150.55,2251,888,227,40.0,15417.16,23.0
2024-04-23,TikTok Ads,Performance_Shopping,777.37,1658,676,144,24.0,10036.51,13.0
2024-04-23,TikTok Ads,Remarketing_Display,336.93,8542,279,72,12.0,4906.51,8.0
2024-04-23,TikTok Ads,Video_Awareness_Amplo,1568.72,48715,1387,61,5.0,1421.9,2.0
2024-04-24,Google Ads,Display_Generico,1974.41,23314,746,24,3.0,603.9000000000001,3.0
2024-04-24,Google Ads,Lead_Generation,788.98,916,327,56,12.0,7179.88,9.0
2024-04-24,Google Ads,Performance_Search,673.2,785,270,59,19.0,7310.12,12.0
2024-04-24,Google Ads,Performance_Shopping,632.45,716,274,57,17.0,10335.15,10.0
2024-04-24,Google Ads,Remarketing_Display,389.34,4942,147,33,9.0,2176.68,5.0
2024-04-24,Google Ads,Video_Awareness_Amplo,1857.62,30957,768,31,6.0,2055.67,2.0
2024-04-24,Meta Ads,Display_Generico,1268.13,24648,736,18,2.0,224.42000000000002,2.0
2024-04-24,Meta Ads,Lead_Generation,1273.97,2218,729,114,22.0,7805.58,17.0
2024-04-24,Meta Ads,Performance_Search,1110.76,1843,631,136,20.0,6166.3,18.0
2024-04-24,Meta Ads,Performance_Shopping,1012.34,1658,567,87,11.0,3939.89,8.0
2024-04-24,Meta Ads,Remarketing_Display,308.22,5719,160,35,12.0,2871.0,9.0
2024-04-24,Meta Ads,Video_Awareness_Amplo,1257.85,32720,701,27,6.0,4026.62,5.0
2024-04-24,TikTok Ads,Display_Generico,2027.93,62710,1747,53,6.0,1245.63,3.0
2024-04-24,TikTok Ads,Lead_Generation,572.28,1528,527,108,18.0,9033.01,13.0
2024-04-24,TikTok Ads,Performance_Search,628.02,1389,511,131,36.0,12675.07,23.0
2024-04-24,TikTok Ads,Performance_Shopping,1029.06,2104,877,167,36.0,14137.44,20.0
2024-04-24,TikTok Ads,Remarketing_Display,430.74,9962,326,93,22.0,11353.83,15.0
2024-04-24,TikTok Ads,Video_Awareness_Amplo,1406.49,35997,1203,56,6.0,1502.5,4.0
2024-04-25,Google Ads,Display_Generico,1655.66,28126,698,21,2.0,670.7,1.0
2024-04-25,Google Ads,Lead_Generation,1196.67,1244,447,82,21.0,10379.85,12.0
2024-04-25,Google Ads,Performance_Search,1157.58,1218,449,103,18.0,5100.84,13.0
2024-04-25,Google Ads,Performance_Shopping,935.64,1152,386,75,18.0,7665.34,12.0
2024-04-25,Google Ads,Remarketing_Display,534.89,6437,210,47,6.0,2201.15,4.0
2024-04-25,Google Ads,Video_Awareness_Amplo,1958.15,29346,856,36,5.0,2730.9700000000003,3.0
2024-04-25,Meta Ads,Display_Generico,1820.93,48443,1045,29,2.0,575.9000000000001,1.0
2024-04-25,Meta Ads,Lead_Generation,1267.16,2058,644,105,16.0,6866.16,12.0
2024-04-25,Meta Ads,Performance_Search,640.51,1236,385,72,21.0,12853.89,16.0
2024-04-25,Meta Ads,Performance_Shopping,708.42,1410,418,73,22.0,10005.98,14.0
2024-04-25,Meta Ads,Remarketing_Display,460.86,9486,246,60,7.0,2586.34,6.0
2024-04-25,Meta Ads,Video_Awareness_Amplo,1222.38,27652,708,26,4.0,1912.1100000000001,2.0
2024-04-25,TikTok Ads,Display_Generico,1563.73,49057,1413,47,6.0,2030.0400000000002,4.0
2024-04-25,TikTok Ads,Lead_Generation,814.04,1721,681,137,24.0,9914.49,20.0
2024-04-25,TikTok Ads,Performance_Search,1304.58,2714,1067,248,35.0,11353.14,25.0
2024-04-25,TikTok Ads,Performance_Shopping,1108.89,2296,935,191,23.0,8790.2,10.0
2024-04-25,TikTok Ads,Remarketing_Display,400.84,9887,338,101,18.0,8749.74,14.0
2024-04-25,TikTok Ads,Video_Awareness_Amplo,1490.94,53492,1325,60,9.0,3573.55,5.0
2024-04-26,Google Ads,Display_Generico,1929.92,34390,839,26,7.0,4884.2699999999995,5.0
2024-04-26,Google Ads,Lead_Generation,1319.05,1508,559,90,11.0,4111.93,8.0
2024-04-26,Google Ads,Performance_Search,1359.05,1380,501,117,20.0,11127.09,9.0
2024-04-26,Google Ads,Performance_Shopping,755.44,920,294,58,10.0,2452.93,6.0
2024-04-26,Google Ads,Remarketing_Display,537.78,7045,200,52,7.0,1523.33,6.0
2024-04-26,Google Ads,Video_Awareness_Amplo,1259.0,18867,540,23,7.0,2742.77,4.0
2024-04-26,Meta Ads,Display_Generico,1602.82,34645,989,26,4.0,2713.34,2.0
2024-04-26,Meta Ads,Lead_Generation,1035.84,1786,531,74,17.0,4461.58,10.0
2024-04-26,Meta Ads,Performance_Search,765.87,1171,398,80,23.0,9354.11,15.0
2024-04-26,Meta Ads,Performance_Shopping,1075.53,2109,657,107,23.0,8872.52,13.0
2024-04-26,Meta Ads,Remarketing_Display,313.95,7381,178,41,12.0,4411.16,9.0
2024-04-26,Meta Ads,Video_Awareness_Amplo,1558.35,36595,890,31,2.0,791.57,1.0
2024-04-26,TikTok Ads,Display_Generico,1210.42,28794,982,35,11.0,3232.25,6.0
2024-04-26,TikTok Ads,Lead_Generation,800.28,1548,629,110,37.0,14640.949999999999,27.0
2024-04-26,TikTok Ads,Performance_Search,559.13,1335,508,114,44.0,16557.67,31.0
2024-04-26,TikTok Ads,Performance_Shopping,1183.81,2956,1033,204,29.0,14823.23,13.0
2024-04-26,TikTok Ads,Remarketing_Display,370.49,13055,340,90,16.0,5626.97,10.0
2024-04-26,TikTok Ads,Video_Awareness_Amplo,1098.49,28003,931,43,6.0,2536.7200000000003,4.0
2024-04-27,Google Ads,Display_Generico,1035.41,15079,443,13,5.0,1000.38,3.0
2024-04-27,Google Ads,Lead_Generation,603.94,678,232,39,16.0,4351.280000000001,8.0
2024-04-27,Google Ads,Performance_Search,388.06,444,149,29,15.0,7625.16,10.0
2024-04-27,Google Ads,Performance_Shopping,615.27,720,264,52,15.0,4844.09,6.0
2024-04-27,Google Ads,Remarketing_Display,326.87,5942,134,31,10.0,4660.25,5.0
2024-04-27,Google Ads,Video_Awareness_Amplo,1211.58,19705,466,18,5.0,1295.55,3.0
2024-04-27,Meta Ads,Display_Generico,1063.01,23137,587,15,7.0,3480.94,4.0
2024-04-27,Meta Ads,Lead_Generation,548.58,905,280,43,17.0,5687.7300000000005,8.0
2024-04-27,Meta Ads,Performance_Search,728.87,1301,441,82,19.0,7588.22,11.0
2024-04-27,Meta Ads,Performance_Shopping,622.72,976,317,53,17.0,8578.78,9.0
2024-04-27,Meta Ads,Remarketing_Display,178.66,4052,107,24,5.0,2578.44,4.0
2024-04-27,Meta Ads,Video_Awareness_Amplo,1274.21,27576,714,26,6.0,2162.74,2.0
2024-04-27,TikTok Ads,Display_Generico,906.4,28981,721,22,9.0,1781.15,5.0
2024-04-27,TikTok Ads,Lead_Generation,405.88,1016,350,67,31.0,9679.69,20.0
2024-04-27,TikTok Ads,Performance_Search,390.92,808,308,76,31.0,11817.25,20.0
2024-04-27,TikTok Ads,Performance_Shopping,765.88,1594,593,131,44.0,15236.91,26.0
2024-04-27,TikTok Ads,Remarketing_Display,223.38,7039,180,44,15.0,3762.22,9.0
2024-04-27,TikTok Ads,Video_Awareness_Amplo,963.2,31683,821,39,18.0,8319.54,13.0
2024-04-28,Google Ads,Display_Generico,1137.54,17300,501,13,2.0,1057.21,1.0
2024-04-28,Google Ads,Lead_Generation,771.99,973,340,58,11.0,6256.39,7.0
2024-04-28,Google Ads,Performance_Search,506.32,584,193,45,19.0,5111.16,11.0
2024-04-28,Google Ads,Performance_Shopping,561.32,610,207,35,11.0,4073.69,8.0
2024-04-28,Google Ads,Remarketing_Display,269.2,4506,107,25,7.0,3744.33,6.0
2024-04-28,Google Ads,Video_Awareness_Amplo,874.5,10703,349,12,2.0,944.5699999999999,0.0
2024-04-28,Meta Ads,Display_Generico,1224.68,23149,681,17,4.0,1106.02,3.0
2024-04-28,Meta Ads,Lead_Generation,511.88,770,258,38,21.0,8740.35,13.0
2024-04-28,Meta Ads,Performance_Search,445.02,766,239,48,14.0,8423.0,9.0
2024-04-28,Meta Ads,Performance_Shopping,885.89,1442,448,76,13.0,5881.3099999999995,11.0
2024-04-28,Meta Ads,Remarketing_Display,337.99,8123,204,44,8.0,4445.58,4.0
2024-04-28,Meta Ads,Video_Awareness_Amplo,848.67,19081,496,17,2.0,358.24,2.0
2024-04-28,TikTok Ads,Display_Generico,1180.32,30913,1022,31,5.0,2229.05,4.0
2024-04-28,TikTok Ads,Lead_Generation,592.29,1157,454,91,25.0,8132.49,17.0
2024-04-28,TikTok Ads,Performance_Search,433.22,799,328,81,20.0,6176.54,16.0
2024-04-28,TikTok Ads,Performance_Shopping,829.51,1614,635,133,32.0,14693.199999999999,21.0
2024-04-28,TikTok Ads,Remarketing_Display,333.96,10594,274,73,13.0,6180.35,8.0
2024-04-28,TikTok Ads,Video_Awareness_Amplo,963.29,23802,756,35,15.0,6710.62,12.0
2024-04-29,Google Ads,Display_Generico,1622.21,27332,705,20,3.0,815.02,2.0
