date,channel,campaign,spend,impressions,clicks,conversions,cpc,ctr,cvr
2024-03-18,Meta Ads,Video_Awareness_Amplo,1120.21,23061,586,22,1.91,0.0254,0.0383
2024-03-18,TikTok Ads,Performance_Search,1163.18,2938,1006,263,1.16,0.3423,0.2619
2024-03-18,TikTok Ads,Performance_Shopping,1113.34,2544,1006,190,1.11,0.3953,0.1889
2024-03-18,TikTok Ads,Remarketing_Display,267.22,8670,221,66,1.21,0.0255,0.3005
2024-03-18,TikTok Ads,Lead_Generation,1217.19,2837,984,177,1.24,0.3468,0.1804
2024-03-18,TikTok Ads,Display_Generico,1378.27,43679,1152,38,1.2,0.0264,0.0335
2024-03-18,TikTok Ads,Video_Awareness_Amplo,1436.55,30752,1098,48,1.31,0.0357,0.0446
2024-03-19,Google Ads,Performance_Search,1022.59,1330,440,104,2.32,0.3306,0.2376
2024-03-19,Google Ads,Performance_Shopping,1065.35,1279,454,93,2.34,0.3549,0.2065
2024-03-19,Google Ads,Remarketing_Display,349.74,4521,149,36,2.34,0.033,0.2481
2024-03-19,Google Ads,Lead_Generation,845.45,937,354,64,2.38,0.3774,0.1818
2024-03-19,Google Ads,Display_Generico,1406.72,22625,620,17,2.27,0.0274,0.0281
2024-03-19,Google Ads,Video_Awareness_Amplo,1169.89,20332,478,20,2.45,0.0235,0.0437
2024-03-19,Meta Ads,Performance_Search,557.08,1055,315,64,1.76,0.2984,0.2055
2024-03-19,Meta Ads,Performance_Shopping,581.47,948,320,59,1.82,0.3375,0.1864
2024-03-19,Meta Ads,Remarketing_Display,441.62,12437,266,62,1.66,0.0214,0.2354
2024-03-19,Meta Ads,Lead_Generation,687.96,1101,386,62,1.78,0.3505,0.1628
2024-03-19,Meta Ads,Display_Generico,1810.4,34968,938,26,1.93,0.0268,0.0283
2024-03-19,Meta Ads,Video_Awareness_Amplo,1366.65,29558,690,25,1.98,0.0233,0.0366
2024-03-19,TikTok Ads,Performance_Search,740.01,1734,668,156,1.11,0.3851,0.2349
2024-03-19,TikTok Ads,Performance_Shopping,974.91,2095,803,155,1.21,0.3832,0.1933
2024-03-19,TikTok Ads,Remarketing_Display,374.45,10407,293,79,1.27,0.0282,0.2719
2024-03-19,TikTok Ads,Lead_Generation,905.19,1794,703,120,1.29,0.3918,0.172
2024-03-19,TikTok Ads,Display_Generico,1827.31,42616,1427,46,1.28,0.0335,0.0328
2024-03-19,TikTok Ads,Video_Awareness_Amplo,1729.37,43483,1447,68,1.19,0.0333,0.0473
2024-03-20,Google Ads,Performance_Search,1214.62,1306,490,99,2.48,0.3752,0.2025
2024-03-20,Google Ads,Performance_Shopping,599.42,657,237,41,2.52,0.3606,0.1768
2024-03-20,Google Ads,Remarketing_Display,382.77,5695,166,44,2.3,0.0291,0.2678
2024-03-20,Google Ads,Lead_Generation,1095.36,1167,449,78,2.44,0.3846,0.1755
2024-03-20,Google Ads,Display_Generico,1781.88,20578,689,21,2.58,0.0335,0.0319
2024-03-20,Google Ads,Video_Awareness_Amplo,1512.68,20672,621,25,2.43,0.03,0.0407
2024-03-20,Meta Ads,Performance_Search,1010.89,1835,579,115,1.74,0.3154,0.2003
2024-03-20,Meta Ads,Performance_Shopping,1174.64,2094,619,100,1.89,0.2956,0.1623
2024-03-20,Meta Ads,Remarketing_Display,266.93,7200,164,39,1.62,0.0228,0.2385
2024-03-20,Meta Ads,Lead_Generation,1225.7,2147,696,110,1.76,0.324,0.1593
2024-03-20,Meta Ads,Display_Generico,1907.17,46426,978,25,1.95,0.0211,0.0256
2024-03-20,Meta Ads,Video_Awareness_Amplo,1084.72,21185,588,20,1.84,0.0278,0.0346
2024-03-20,TikTok Ads,Performance_Search,1186.0,2385,997,217,1.19,0.4179,0.2178
2024-03-20,TikTok Ads,Performance_Shopping,605.4,1526,525,115,1.15,0.3439,0.2208
2024-03-20,TikTok Ads,Remarketing_Display,273.72,8694,217,56,1.26,0.025,0.2614
2024-03-20,TikTok Ads,Lead_Generation,1176.2,2406,899,183,1.31,0.3735,0.2046
2024-03-20,TikTok Ads,Display_Generico,1610.46,40050,1365,43,1.18,0.0341,0.0316
2024-03-20,TikTok Ads,Video_Awareness_Amplo,1281.87,35605,1035,42,1.24,0.0291,0.0408
2024-03-21,Google Ads,Performance_Search,572.23,596,216,46,2.64,0.3623,0.2161
2024-03-21,Google Ads,Performance_Shopping,1219.06,1359,496,101,2.46,0.3647,0.2055
2024-03-21,Google Ads,Remarketing_Display,478.59,6361,191,46,2.51,0.03,0.2457
2024-03-21,Google Ads,Lead_Generation,1024.81,1244,430,68,2.38,0.3454,0.1601
2024-03-21,Google Ads,Display_Generico,1074.75,13153,422,11,2.54,0.0321,0.0272
2024-03-21,Google Ads,Video_Awareness_Amplo,1218.39,16444,491,18,2.48,0.0299,0.0374
2024-03-21,Meta Ads,Performance_Search,564.22,916,312,56,1.81,0.3404,0.1796
2024-03-21,Meta Ads,Performance_Shopping,792.51,1437,426,68,1.86,0.2964,0.162
2024-03-21,Meta Ads,Remarketing_Display,399.23,8666,203,45,1.96,0.0234,0.2244
2024-03-21,Meta Ads,Lead_Generation,831.95,1462,428,66,1.94,0.2926,0.155
2024-03-21,Meta Ads,Display_Generico,1809.97,33146,916,24,1.98,0.0276,0.0264
2024-03-21,Meta Ads,Video_Awareness_Amplo,1414.76,30381,810,30,1.75,0.0267,0.0377
2024-03-21,TikTok Ads,Performance_Search,1159.18,2476,982,257,1.18,0.3965,0.2621
2024-03-21,TikTok Ads,Performance_Shopping,1238.24,2538,991,208,1.25,0.3904,0.2103
2024-03-21,TikTok Ads,Remarketing_Display,307.63,9164,277,70,1.11,0.0302,0.2563
2024-03-21,TikTok Ads,Lead_Generation,970.06,2055,785,133,1.23,0.3819,0.1697
2024-03-21,TikTok Ads,Display_Generico,1092.53,37650,986,35,1.11,0.0262,0.0362
2024-03-21,TikTok Ads,Video_Awareness_Amplo,1353.49,47123,1176,53,1.15,0.025,0.0452
2024-03-22,Google Ads,Performance_Search,1028.71,1159,440,102,2.34,0.3793,0.2332
2024-03-22,Google Ads,Performance_Shopping,699.65,806,280,51,2.49,0.3471,0.1842
2024-03-22,Google Ads,Remarketing_Display,472.59,7578,205,50,2.3,0.0271,0.2464
2024-03-22,Google Ads,Lead_Generation,885.61,999,330,51,2.68,0.3303,0.1565
2024-03-22,Google Ads,Display_Generico,1602.21,29476,685,20,2.34,0.0232,0.0296
2024-03-22,Google Ads,Video_Awareness_Amplo,1239.88,20151,510,18,2.43,0.0253,0.0367
2024-03-22,Meta Ads,Performance_Search,957.07,1677,587,112,1.63,0.3498,0.1917
2024-03-22,Meta Ads,Performance_Shopping,1062.22,1814,555,99,1.91,0.3059,0.1795
2024-03-22,Meta Ads,Remarketing_Display,476.43,9104,279,56,1.71,0.0306,0.2034
2024-03-22,Meta Ads,Lead_Generation,689.26,1204,362,57,1.9,0.3004,0.1591
2024-03-22,Meta Ads,Display_Generico,1818.53,36508,925,27,1.97,0.0253,0.0295
2024-03-22,Meta Ads,Video_Awareness_Amplo,1414.58,32320,832,30,1.7,0.0257,0.0371
2024-03-22,TikTok Ads,Performance_Search,877.21,1929,721,175,1.22,0.3736,0.2432
2024-03-22,TikTok Ads,Performance_Shopping,1263.02,2912,1052,231,1.2,0.3612,0.2198
2024-03-22,TikTok Ads,Remarketing_Display,347.77,10875,272,72,1.28,0.025,0.2658
2024-03-22,TikTok Ads,Lead_Generation,593.6,1374,539,98,1.1,0.392,0.1827
2024-03-22,TikTok Ads,Display_Generico,1833.05,54529,1522,52,1.2,0.0279,0.0345
2024-03-22,TikTok Ads,Video_Awareness_Amplo,1607.86,39320,1264,51,1.27,0.0321,0.0411
2024-03-23,Google Ads,Performance_Search,677.85,797,277,66,2.45,0.3474,0.2385
2024-03-23,Google Ads,Performance_Shopping,520.5,596,203,35,2.56,0.3404,0.1746
2024-03-23,Google Ads,Remarketing_Display,245.65,3560,96,23,2.55,0.027,0.2445
2024-03-23,Google Ads,Lead_Generation,753.93,989,332,59,2.26,0.3357,0.1806
2024-03-23,Google Ads,Display_Generico,1220.49,15330,496,13,2.46,0.0324,0.0282
2024-03-23,Google Ads,Video_Awareness_Amplo,806.97,9256,301,11,2.67,0.0325,0.0378
2024-03-23,Meta Ads,Performance_Search,368.08,728,222,46,1.65,0.3047,0.2084
2024-03-23,Meta Ads,Performance_Shopping,596.57,1026,334,61,1.78,0.3254,0.1843
2024-03-23,Meta Ads,Remarketing_Display,184.28,3269,98,20,1.87,0.03,0.2121
2024-03-23,Meta Ads,Lead_Generation,762.75,1408,407,58,1.87,0.2889,0.1448
2024-03-23,Meta Ads,Display_Generico,1034.36,22174,574,14,1.8,0.0259,0.0256
2024-03-23,Meta Ads,Video_Awareness_Amplo,1075.26,25584,626,21,1.72,0.0245,0.0351
2024-03-23,TikTok Ads,Performance_Search,678.72,1722,616,140,1.1,0.3576,0.2275
2024-03-23,TikTok Ads,Performance_Shopping,392.97,894,347,75,1.13,0.3881,0.2187
2024-03-23,TikTok Ads,Remarketing_Display,280.59,9375,234,70,1.19,0.025,0.3002
2024-03-23,TikTok Ads,Lead_Generation,423.21,828,341,66,1.24,0.4114,0.1944
2024-03-23,TikTok Ads,Display_Generico,804.98,28192,696,23,1.16,0.0247,0.0337
2024-03-23,TikTok Ads,Video_Awareness_Amplo,1038.59,33859,828,38,1.25,0.0245,0.0468
2024-03-24,Google Ads,Performance_Search,712.53,904,307,69,2.32,0.3393,0.2261
2024-03-24,Google Ads,Performance_Shopping,589.37,794,255,51,2.31,0.3211,0.2007
2024-03-24,Google Ads,Remarketing_Display,195.36,2617,83,21,2.34,0.0317,0.2556
2024-03-24,Google Ads,Lead_Generation,644.59,727,258,44,2.49,0.3548,0.1735
2024-03-24,Google Ads,Display_Generico,1248.47,21287,528,14,2.36,0.0248,0.0273
2024-03-24,Google Ads,Video_Awareness_Amplo,1065.32,17804,421,16,2.52,0.0236,0.0389
2024-03-24,Meta Ads,Performance_Search,428.58,705,246,50,1.74,0.3489,0.2053
2024-03-24,Meta Ads,Performance_Shopping,341.84,689,199,35,1.71,0.2887,0.1783
2024-03-24,Meta Ads,Remarketing_Display,248.33,4465,125,28,1.98,0.028,0.2258
2024-03-24,Meta Ads,Lead_Generation,745.99,1310,398,61,1.87,0.3036,0.1539
2024-03-24,Meta Ads,Display_Generico,1004.87,25229,563,14,1.78,0.0223,0.0255
2024-03-24,Meta Ads,Video_Awareness_Amplo,842.24,17342,518,19,1.62,0.0299,0.0373
2024-03-24,TikTok Ads,Performance_Search,687.64,1430,564,149,1.22,0.3944,0.2653
2024-03-24,TikTok Ads,Performance_Shopping,533.28,1153,426,95,1.25,0.3693,0.2238
2024-03-24,TikTok Ads,Remarketing_Display,314.01,9923,242,63,1.3,0.0244,0.2639
2024-03-24,TikTok Ads,Lead_Generation,405.9,898,341,60,1.19,0.3797,0.1779
2024-03-24,TikTok Ads,Display_Generico,1103.92,27778,964,29,1.14,0.0347,0.0309
2024-03-24,TikTok Ads,Video_Awareness_Amplo,893.22,22916,726,29,1.23,0.0317,0.0403
2024-03-25,Google Ads,Performance_Search,1180.08,1229,462,109,2.55,0.3759,0.2362
2024-03-25,Google Ads,Performance_Shopping,945.82,932,349,72,2.71,0.3744,0.2074
2024-03-25,Google Ads,Remarketing_Display,481.13,6508,180,42,2.66,0.0277,0.2356
2024-03-25,Google Ads,Lead_Generation,1230.35,1407,471,77,2.61,0.3347,0.1646
2024-03-25,Google Ads,Display_Generico,1664.33,28654,668,18,2.49,0.0233,0.0278
2024-03-25,Google Ads,Video_Awareness_Amplo,1718.54,25315,711,29,2.41,0.0281,0.0421
2024-03-25,Meta Ads,Performance_Search,1105.92,2235,658,132,1.68,0.2943,0.2016
2024-03-25,Meta Ads,Performance_Shopping,1098.47,2103,656,120,1.67,0.3118,0.1837
2024-03-25,Meta Ads,Remarketing_Display,505.5,13289,283,60,1.78,0.0213,0.2141
2024-03-25,Meta Ads,Lead_Generation,701.72,1285,411,63,1.71,0.3196,0.1555
2024-03-25,Meta Ads,Display_Generico,1151.48,22103,593,16,1.94,0.0268,0.0275
2024-03-25,Meta Ads,Video_Awareness_Amplo,1938.42,34975,1049,36,1.85,0.03,0.0345
2024-03-25,TikTok Ads,Performance_Search,707.3,1542,587,134,1.2,0.3807,0.2288
2024-03-25,TikTok Ads,Performance_Shopping,1065.73,2484,980,203,1.09,0.3945,0.2072
2024-03-25,TikTok Ads,Remarketing_Display,439.14,10136,367,97,1.19,0.0362,0.2659
2024-03-25,TikTok Ads,Lead_Generation,1286.41,2979,1174,217,1.1,0.394,0.1853
2024-03-25,TikTok Ads,Display_Generico,1788.15,41350,1408,42,1.27,0.0341,0.0303
2024-03-25,TikTok Ads,Video_Awareness_Amplo,1788.35,64143,1580,65,1.13,0.0246,0.0415
2024-03-26,Google Ads,Performance_Search,893.84,1032,341,69,2.62,0.3303,0.203
2024-03-26,Google Ads,Performance_Shopping,1023.85,1044,373,73,2.74,0.3571,0.1973
2024-03-26,Google Ads,Remarketing_Display,405.9,4590,153,38,2.64,0.0333,0.2522
2024-03-26,Google Ads,Lead_Generation,845.1,822,315,49,2.68,0.3829,0.1574
2024-03-26,Google Ads,Display_Generico,1566.14,20829,591,17,2.65,0.0284,0.0295
2024-03-26,Google Ads,Video_Awareness_Amplo,1636.26,26073,686,30,2.39,0.0263,0.0439
2024-03-26,Meta Ads,Performance_Search,1016.44,1545,525,107,1.93,0.3397,0.204
2024-03-26,Meta Ads,Performance_Shopping,1175.77,2074,682,118,1.72,0.3288,0.1741
2024-03-26,Meta Ads,Remarketing_Display,421.83,10720,250,53,1.68,0.0233,0.2154
2024-03-26,Meta Ads,Lead_Generation,989.52,1438,502,72,1.97,0.3491,0.1447
2024-03-26,Meta Ads,Display_Generico,1317.41,32812,806,23,1.63,0.0246,0.0288
2024-03-26,Meta Ads,Video_Awareness_Amplo,1873.33,47324,1098,37,1.71,0.0232,0.034
2024-03-26,TikTok Ads,Performance_Search,793.08,1590,622,159,1.27,0.3912,0.2558
2024-03-26,TikTok Ads,Performance_Shopping,974.76,2373,853,160,1.14,0.3593,0.1885
2024-03-26,TikTok Ads,Remarketing_Display,463.06,10694,360,90,1.28,0.0337,0.2516
2024-03-26,TikTok Ads,Lead_Generation,1114.53,2916,1021,188,1.09,0.35,0.1848
2024-03-26,TikTok Ads,Display_Generico,1473.29,35417,1154,35,1.28,0.0326,0.0307
2024-03-26,TikTok Ads,Video_Awareness_Amplo,1245.79,41976,1084,45,1.15,0.0258,0.0421
2024-03-27,Google Ads,Performance_Search,1088.31,1228,459,100,2.37,0.3735,0.2187
2024-03-27,Google Ads,Performance_Shopping,771.89,861,314,59,2.46,0.3647,0.1906
2024-03-27,Google Ads,Remarketing_Display,261.89,4148,96,26,2.71,0.0231,0.2719
2024-03-27,Google Ads,Lead_Generation,541.96,581,205,34,2.64,0.3524,0.1702
2024-03-27,Google Ads,Display_Generico,1106.23,14979,466,15,2.37,0.0311,0.0323
2024-03-27,Google Ads,Video_Awareness_Amplo,1521.5,27133,626,25,2.43,0.0231,0.0415
2024-03-27,Meta Ads,Performance_Search,737.19,1358,449,88,1.64,0.3306,0.1974
2024-03-27,Meta Ads,Performance_Shopping,529.33,955,318,49,1.66,0.3327,0.1561
2024-03-27,Meta Ads,Remarketing_Display,485.15,13091,280,66,1.73,0.0214,0.2367
2024-03-27,Meta Ads,Lead_Generation,929.05,1707,536,74,1.73,0.314,0.1384
2024-03-27,Meta Ads,Display_Generico,1643.06,33715,937,25,1.75,0.0278,0.0277
2024-03-27,Meta Ads,Video_Awareness_Amplo,1632.64,31770,856,30,1.91,0.0269,0.0354
2024-03-27,TikTok Ads,Performance_Search,824.14,1851,743,189,1.11,0.4012,0.2546
2024-03-27,TikTok Ads,Performance_Shopping,712.11,1429,553,115,1.29,0.3868,0.2081
2024-03-27,TikTok Ads,Remarketing_Display,264.55,7007,225,56,1.17,0.0321,0.2524
2024-03-27,TikTok Ads,Lead_Generation,878.46,1679,666,125,1.32,0.3965,0.1888
2024-03-27,TikTok Ads,Display_Generico,1525.06,38875,1398,50,1.09,0.036,0.0358
2024-03-27,TikTok Ads,Video_Awareness_Amplo,1660.99,56020,1504,61,1.1,0.0268,0.0412
2024-03-28,Google Ads,Performance_Search,925.27,1080,393,87,2.35,0.3637,0.222
2024-03-28,Google Ads,Performance_Shopping,533.77,618,203,41,2.62,0.3282,0.2023
2024-03-28,Google Ads,Remarketing_Display,352.31,6435,145,39,2.42,0.0225,0.2744
2024-03-28,Google Ads,Lead_Generation,997.36,1258,405,71,2.46,0.3218,0.1768
2024-03-28,Google Ads,Display_Generico,1297.28,14283,472,14,2.74,0.033,0.0314
2024-03-28,Google Ads,Video_Awareness_Amplo,1923.68,32700,835,31,2.3,0.0255,0.038
2024-03-28,Meta Ads,Performance_Search,576.17,1000,292,61,1.97,0.2918,0.2121
2024-03-28,Meta Ads,Performance_Shopping,1119.17,2202,637,98,1.76,0.2892,0.1541
2024-03-28,Meta Ads,Remarketing_Display,313.04,6913,174,39,1.8,0.0252,0.2288
2024-03-28,Meta Ads,Lead_Generation,1122.13,2142,639,103,1.76,0.2983,0.1622
2024-03-28,Meta Ads,Display_Generico,1342.75,27520,779,22,1.72,0.0283,0.0293
2024-03-28,Meta Ads,Video_Awareness_Amplo,1872.61,43733,1121,37,1.67,0.0256,0.0331
2024-03-28,TikTok Ads,Performance_Search,1269.56,3140,1121,292,1.13,0.357,0.2608
2024-03-28,TikTok Ads,Performance_Shopping,1274.92,2910,1022,212,1.25,0.3512,0.2084
2024-03-28,TikTok Ads,Remarketing_Display,472.32,14923,387,99,1.22,0.0259,0.257
2024-03-28,TikTok Ads,Lead_Generation,1194.03,2499,989,180,1.21,0.3956,0.1823
2024-03-28,TikTok Ads,Display_Generico,1524.56,40911,1159,39,1.31,0.0283,0.0342
2024-03-28,TikTok Ads,Video_Awareness_Amplo,1196.98,31876,1079,50,1.11,0.0338,0.047
2024-03-29,Google Ads,Performance_Search,1041.28,1347,447,106,2.33,0.3318,0.2381
2024-03-29,Google Ads,Performance_Shopping,745.19,835,280,57,2.66,0.335,0.2067
2024-03-29,Google Ads,Remarketing_Display,497.76,7057,219,51,2.27,0.031,0.2335
2024-03-29,Google Ads,Lead_Generation,687.91,779,277,45,2.48,0.3553,0.1641
2024-03-29,Google Ads,Display_Generico,1563.6,29536,669,20,2.34,0.0227,0.0304
2024-03-29,Google Ads,Video_Awareness_Amplo,1510.85,19610,582,25,2.59,0.0297,0.0432
2024-03-29,Meta Ads,Performance_Search,878.39,1647,541,110,1.62,0.3284,0.2049
2024-03-29,Meta Ads,Performance_Shopping,926.77,1606,496,78,1.87,0.3087,0.159
2024-03-29,Meta Ads,Remarketing_Display,432.78,10058,253,56,1.71,0.0252,0.2246
2024-03-29,Meta Ads,Lead_Generation,892.22,1676,486,81,1.84,0.2899,0.168
2024-03-29,Meta Ads,Display_Generico,1691.84,42514,954,23,1.77,0.0224,0.0247
2024-03-29,Meta Ads,Video_Awareness_Amplo,1651.69,41699,952,33,1.73,0.0228,0.0351
2024-03-29,TikTok Ads,Performance_Search,982.48,2022,791,205,1.24,0.391,0.2596
2024-03-29,TikTok Ads,Performance_Shopping,690.63,1601,560,118,1.23,0.3497,0.211
2024-03-29,TikTok Ads,Remarketing_Display,411.83,12481,363,106,1.13,0.0291,0.293
2024-03-29,TikTok Ads,Lead_Generation,635.76,1298,536,100,1.18,0.4129,0.1872
2024-03-29,TikTok Ads,Display_Generico,1699.87,49593,1329,41,1.28,0.0268,0.0311
2024-03-29,TikTok Ads,Video_Awareness_Amplo,1730.32,54766,1372,58,1.26,0.0251,0.0424
2024-03-30,Google Ads,Performance_Search,540.06,586,202,48,2.66,0.3445,0.2387
2024-03-30,Google Ads,Performance_Shopping,843.28,882,319,59,2.64,0.3616,0.1859
2024-03-30,Google Ads,Remarketing_Display,180.33,2684,71,17,2.54,0.0265,0.2425
2024-03-30,Google Ads,Lead_Generation,686.67,750,276,45,2.48,0.3676,0.1665
2024-03-30,Google Ads,Display_Generico,765.24,9318,308,9,2.48,0.0331,0.0318
2024-03-30,Google Ads,Video_Awareness_Amplo,797.7,9941,326,12,2.45,0.0328,0.037
2024-03-30,Meta Ads,Performance_Search,466.75,838,272,52,1.71,0.3245,0.1945
2024-03-30,Meta Ads,Performance_Shopping,378.49,693,204,35,1.85,0.2943,0.1746
2024-03-30,Meta Ads,Remarketing_Display,254.68,6660,141,32,1.8,0.0212,0.2313
2024-03-30,Meta Ads,Lead_Generation,556.68,962,314,49,1.77,0.3262,0.1563
2024-03-30,Meta Ads,Display_Generico,684.89,17946,411,11,1.67,0.0229,0.028
2024-03-30,Meta Ads,Video_Awareness_Amplo,1017.14,19134,537,20,1.89,0.0281,0.0385
2024-03-30,TikTok Ads,Performance_Search,529.05,1120,454,104,1.16,0.4052,0.2293
2024-03-30,TikTok Ads,Performance_Shopping,571.81,1232,507,104,1.13,0.4115,0.2051
2024-03-30,TikTok Ads,Remarketing_Display,204.91,6008,164,49,1.25,0.0273,0.2994
2024-03-30,TikTok Ads,Lead_Generation,524.38,1148,423,83,1.24,0.3682,0.1985
2024-03-30,TikTok Ads,Display_Generico,1206.53,27426,950,28,1.27,0.0346,0.0304
2024-03-30,TikTok Ads,Video_Awareness_Amplo,1222.58,28489,994,45,1.23,0.0349,0.0456
2024-03-31,Google Ads,Performance_Search,440.34,535,172,39,2.55,0.3214,0.2286
2024-03-31,Google Ads,Performance_Shopping,545.36,610,234,48,2.33,0.3835,0.2052
2024-03-31,Google Ads,Remarketing_Display,320.01,4013,121,31,2.64,0.0302,0.2578
2024-03-31,Google Ads,Lead_Generation,391.79,384,145,25,2.7,0.3767,0.1784
2024-03-31,Google Ads,Display_Generico,1224.51,17655,484,15,2.53,0.0274,0.0328
2024-03-31,Google Ads,Video_Awareness_Amplo,950.53,13883,369,15,2.57,0.0266,0.0411
2024-03-31,Meta Ads,Performance_Search,703.09,1187,381,72,1.84,0.3209,0.1901
2024-03-31,Meta Ads,Performance_Shopping,664.43,1182,341,54,1.95,0.2884,0.1585
2024-03-31,Meta Ads,Remarketing_Display,189.24,3520,96,23,1.95,0.0273,0.2453
2024-03-31,Meta Ads,Lead_Generation,633.49,1045,354,50,1.79,0.3387,0.1426
2024-03-31,Meta Ads,Display_Generico,901.56,21413,504,13,1.79,0.0235,0.0263
2024-03-31,Meta Ads,Video_Awareness_Amplo,722.2,17854,427,16,1.69,0.0239,0.0381
2024-03-31,TikTok Ads,Performance_Search,430.53,1066,370,90,1.16,0.3469,0.2448
2024-03-31,TikTok Ads,Performance_Shopping,647.9,1244,503,100,1.29,0.4043,0.2
2024-03-31,TikTok Ads,Remarketing_Display,192.15,4736,171,48,1.12,0.0361,0.2845
2024-03-31,TikTok Ads,Lead_Generation,359.58,852,323,56,1.11,0.3789,0.1761
2024-03-31,TikTok Ads,Display_Generico,1151.36,29745,945,30,1.22,0.0318,0.0328
2024-03-31,TikTok Ads,Video_Awareness_Amplo,827.46,20491,677,29,1.22,0.033,0.0429
2024-04-01,Google Ads,Performance_Search,959.55,1103,359,79,2.67,0.3254,0.222
2024-04-01,Google Ads,Performance_Shopping,831.35,1008,319,62,2.6,0.3163,0.1965
2024-04-01,Google Ads,Remarketing_Display,301.09,4292,131,33,2.28,0.0305,0.257
2024-04-01,Google Ads,Lead_Generation,1278.95,1445,509,90,2.51,0.3521,0.177
2024-04-01,Google Ads,Display_Generico,1401.01,24703,617,17,2.27,0.025,0.0284
2024-04-01,Google Ads,Video_Awareness_Amplo,1412.72,16521,519,22,2.72,0.0314,0.0435
2024-04-01,Meta Ads,Performance_Search,1363.86,2535,767,153,1.78,0.3025,0.2004
2024-04-01,Meta Ads,Performance_Shopping,1267.65,2213,709,112,1.79,0.3203,0.1585
2024-04-01,Meta Ads,Remarketing_Display,387.78,9135,220,53,1.76,0.0241,0.2424
2024-04-01,Meta Ads,Lead_Generation,594.57,1043,301,50,1.97,0.2885,0.1666
2024-04-01,Meta Ads,Display_Generico,1615.66,38488,862,23,1.87,0.0224,0.0278
2024-04-01,Meta Ads,Video_Awareness_Amplo,1934.71,53164,1158,40,1.67,0.0218,0.0346
2024-04-01,TikTok Ads,Performance_Search,678.45,1557,613,139,1.11,0.3936,0.2281
2024-04-01,TikTok Ads,Performance_Shopping,1092.29,2165,848,163,1.29,0.3916,0.1931
2024-04-01,TikTok Ads,Remarketing_Display,429.59,12809,365,96,1.17,0.0285,0.265
2024-04-01,TikTok Ads,Lead_Generation,1307.2,2947,1038,193,1.26,0.3522,0.1861
2024-04-01,TikTok Ads,Display_Generico,1396.06,29299,1061,33,1.31,0.0362,0.0318
2024-04-01,TikTok Ads,Video_Awareness_Amplo,1428.44,38708,1167,48,1.22,0.0301,0.0415
2024-04-02,Google Ads,Performance_Search,1086.88,1244,449,96,2.42,0.3608,0.2149
2024-04-02,Google Ads,Performance_Shopping,1119.47,1234,433,85,2.58,0.3506,0.1978
2024-04-02,Google Ads,Remarketing_Display,398.84,7037,172,40,2.31,0.0244,0.2373
2024-04-02,Google Ads,Lead_Generation,597.78,672,229,35,2.61,0.3407,0.1562
2024-04-02,Google Ads,Display_Generico,1875.47,26324,723,20,2.59,0.0275,0.0285
2024-04-02,Google Ads,Video_Awareness_Amplo,1236.99,15410,498,18,2.48,0.0323,0.0375
2024-04-02,Meta Ads,Performance_Search,1011.73,1563,514,100,1.97,0.3288,0.1956
2024-04-02,Meta Ads,Performance_Shopping,1132.71,1810,590,108,1.92,0.3258,0.1837
2024-04-02,Meta Ads,Remarketing_Display,413.48,7112,215,48,1.92,0.0302,0.2251
2024-04-02,Meta Ads,Lead_Generation,1041.5,1674,566,92,1.84,0.338,0.1629
2024-04-02,Meta Ads,Display_Generico,1118.02,20802,593,16,1.88,0.0285,0.0281
2024-04-02,Meta Ads,Video_Awareness_Amplo,1773.94,43388,1085,41,1.63,0.025,0.0383
2024-04-02,TikTok Ads,Performance_Search,1310.95,2989,1154,296,1.14,0.386,0.2567
2024-04-02,TikTok Ads,Performance_Shopping,1162.22,2754,946,206,1.23,0.3434,0.2184
2024-04-02,TikTok Ads,Remarketing_Display,484.1,11477,386,104,1.25,0.0336,0.2712
2024-04-02,TikTok Ads,Lead_Generation,1359.88,2785,1075,218,1.26,0.386,0.2032
2024-04-02,TikTok Ads,Display_Generico,1959.78,49270,1536,50,1.28,0.0312,0.0332
2024-04-02,TikTok Ads,Video_Awareness_Amplo,1406.08,40359,1233,55,1.14,0.0306,0.0447
2024-04-03,Google Ads,Performance_Search,746.27,776,275,60,2.71,0.354,0.2212
2024-04-03,Google Ads,Performance_Shopping,902.79,1051,396,72,2.28,0.3768,0.183
