date,channel,campaign,total_sessions,bounced_sessions,mobile_sessions,desktop_sessions,tablet_sessions,total_pages,total_duration_seconds
2023-12-23,Meta Ads,Lead_Generation,343,203,216,107,20,693,25060
2023-12-23,Meta Ads,Display_Generico,628,374,402,193,33,1263,45580
2023-12-23,Meta Ads,Video_Awareness_Amplo,512,305,332,154,26,1029,37150
2023-12-23,TikTok Ads,Performance_Search,487,288,302,162,23,984,35610
2023-12-23,TikTok Ads,Performance_Shopping,465,275,289,141,35,940,34000
2023-12-23,TikTok Ads,Remarketing_Display,159,66,110,38,11,391,15270
2023-12-23,TikTok Ads,Lead_Generation,742,444,489,211,42,1487,53580
2023-12-23,TikTok Ads,Display_Generico,956,569,613,303,40,1923,69430
2023-12-23,TikTok Ads,Video_Awareness_Amplo,1015,607,667,301,47,2035,73340
2023-12-24,Google Ads,Performance_Search,207,123,135,63,9,417,15060
2023-12-24,Google Ads,Performance_Shopping,222,133,153,60,9,444,16010
2023-12-24,Google Ads,Remarketing_Display,89,37,59,25,5,219,8540
2023-12-24,Google Ads,Lead_Generation,186,112,127,50,9,371,13340
2023-12-24,Google Ads,Display_Generico,320,191,209,94,17,642,23170
2023-12-24,Google Ads,Video_Awareness_Amplo,468,279,306,143,19,940,33930
2023-12-24,Meta Ads,Performance_Search,222,133,152,61,9,444,16010
2023-12-24,Meta Ads,Performance_Shopping,275,164,182,76,17,552,19930
2023-12-24,Meta Ads,Remarketing_Display,176,74,129,43,4,431,16780
2023-12-24,Meta Ads,Lead_Generation,214,128,146,56,12,429,15460
2023-12-24,Meta Ads,Display_Generico,604,363,407,157,40,1206,43410
2023-12-24,Meta Ads,Video_Awareness_Amplo,729,435,472,229,28,1464,52800
2023-12-24,TikTok Ads,Performance_Search,714,425,455,218,41,1436,51850
2023-12-24,TikTok Ads,Performance_Shopping,630,373,391,202,37,1272,46010
2023-12-24,TikTok Ads,Remarketing_Display,267,110,172,83,12,659,25750
2023-12-24,TikTok Ads,Lead_Generation,671,402,444,191,36,1343,48390
2023-12-24,TikTok Ads,Display_Generico,837,499,540,267,30,1682,60680
2023-12-24,TikTok Ads,Video_Awareness_Amplo,692,410,430,220,42,1397,50500
2023-12-25,Google Ads,Performance_Search,514,304,319,171,24,1039,37580
2023-12-25,Google Ads,Performance_Shopping,456,271,289,134,33,918,33170
2023-12-25,Google Ads,Remarketing_Display,104,42,63,38,3,259,10140
2023-12-25,Google Ads,Lead_Generation,507,303,332,145,30,1017,36660
2023-12-25,Google Ads,Display_Generico,560,336,377,163,20,1120,40320
2023-12-25,Google Ads,Video_Awareness_Amplo,751,450,500,212,39,1503,54150
2023-12-25,Meta Ads,Performance_Search,648,383,397,213,38,1310,47410
2023-12-25,Meta Ads,Performance_Shopping,549,329,369,151,29,1099,39580
2023-12-25,Meta Ads,Remarketing_Display,229,94,145,70,14,566,22130
2023-12-25,Meta Ads,Lead_Generation,462,277,307,130,25,924,33290
2023-12-25,Meta Ads,Display_Generico,1057,633,699,296,62,2117,76260
2023-12-25,Meta Ads,Video_Awareness_Amplo,699,417,456,206,37,1404,50640
2023-12-25,TikTok Ads,Performance_Search,837,498,531,260,46,1684,60810
2023-12-25,TikTok Ads,Performance_Shopping,709,425,471,208,30,1419,51100
2023-12-25,TikTok Ads,Remarketing_Display,479,197,295,153,31,1184,46240
2023-12-25,TikTok Ads,Lead_Generation,1004,601,663,296,45,2011,72470
2023-12-25,TikTok Ads,Display_Generico,1501,899,990,445,66,3006,108280
2023-12-25,TikTok Ads,Video_Awareness_Amplo,1295,772,834,408,53,2602,93890
2023-12-26,Google Ads,Performance_Search,520,314,361,131,28,1035,37180
2023-12-26,Google Ads,Performance_Shopping,378,227,257,104,17,755,27190
2023-12-26,Google Ads,Remarketing_Display,176,72,106,60,10,436,17040
2023-12-26,Google Ads,Lead_Generation,388,230,246,121,21,783,28300
2023-12-26,Google Ads,Display_Generico,565,334,347,190,28,1142,41330
2023-12-26,Google Ads,Video_Awareness_Amplo,585,347,366,186,33,1180,42640
2023-12-26,Meta Ads,Performance_Search,711,424,457,221,33,1428,51530
2023-12-26,Meta Ads,Performance_Shopping,683,407,442,203,38,1373,49540
2023-12-26,Meta Ads,Remarketing_Display,235,97,152,74,9,580,22640
2023-12-26,Meta Ads,Lead_Generation,485,290,323,137,25,972,35050
2023-12-26,Meta Ads,Display_Generico,652,389,423,192,37,1309,47230
2023-12-26,Meta Ads,Video_Awareness_Amplo,848,506,551,257,40,1703,61420
2023-12-26,TikTok Ads,Performance_Search,635,377,402,199,34,1280,46240
2023-12-26,TikTok Ads,Performance_Shopping,682,406,436,215,31,1372,49520
2023-12-26,TikTok Ads,Remarketing_Display,396,164,255,124,17,976,38080
2023-12-26,TikTok Ads,Lead_Generation,814,485,525,243,46,1636,59050
2023-12-26,TikTok Ads,Display_Generico,1013,602,640,314,59,2040,73690
2023-12-26,TikTok Ads,Video_Awareness_Amplo,1314,787,867,380,67,2631,94790
2023-12-27,Google Ads,Performance_Search,307,184,204,91,12,614,22130
2023-12-27,Google Ads,Performance_Shopping,474,283,310,148,16,951,34310
2023-12-27,Google Ads,Remarketing_Display,150,61,92,48,10,372,14570
2023-12-27,Google Ads,Lead_Generation,239,142,152,78,9,481,17390
2023-12-27,Google Ads,Display_Generico,484,284,286,170,28,984,35680
2023-12-27,Google Ads,Video_Awareness_Amplo,600,359,396,177,27,1202,43330
2023-12-27,Meta Ads,Performance_Search,601,362,412,160,29,1198,43090
2023-12-27,Meta Ads,Performance_Shopping,334,200,221,96,17,669,24100
2023-12-27,Meta Ads,Remarketing_Display,180,74,113,61,6,445,17380
2023-12-27,Meta Ads,Lead_Generation,452,266,273,151,28,917,33220
2023-12-27,Meta Ads,Display_Generico,1003,597,642,316,45,2018,72840
2023-12-27,Meta Ads,Video_Awareness_Amplo,609,360,373,206,30,1231,44550
2023-12-27,TikTok Ads,Performance_Search,663,396,430,187,46,1330,47970
2023-12-27,TikTok Ads,Performance_Shopping,662,396,435,197,30,1327,47820
2023-12-27,TikTok Ads,Remarketing_Display,309,127,190,105,14,764,29840
2023-12-27,TikTok Ads,Lead_Generation,789,472,521,224,44,1581,56990
2023-12-27,TikTok Ads,Display_Generico,1524,909,985,469,70,3061,110430
2023-12-27,TikTok Ads,Video_Awareness_Amplo,1830,1092,1180,566,84,3675,132540
2023-12-28,Google Ads,Performance_Search,314,188,207,88,19,629,22660
2023-12-28,Google Ads,Performance_Shopping,504,301,329,153,22,1011,36470
2023-12-28,Google Ads,Remarketing_Display,118,49,80,30,8,290,11330
2023-12-28,Google Ads,Lead_Generation,330,197,214,92,24,662,23890
2023-12-28,Google Ads,Display_Generico,460,274,295,140,25,925,33380
2023-12-28,Google Ads,Video_Awareness_Amplo,466,278,306,133,27,936,33760
2023-12-28,Meta Ads,Performance_Search,488,288,298,155,35,988,35760
2023-12-28,Meta Ads,Performance_Shopping,590,352,380,179,31,1185,42740
2023-12-28,Meta Ads,Remarketing_Display,191,80,135,51,5,468,18250
2023-12-28,Meta Ads,Lead_Generation,424,254,282,125,17,849,30580
2023-12-28,Meta Ads,Display_Generico,977,583,636,299,42,1962,70760
2023-12-28,Meta Ads,Video_Awareness_Amplo,797,474,508,247,42,1604,57930
2023-12-28,TikTok Ads,Performance_Search,739,442,487,221,31,1481,53390
2023-12-28,TikTok Ads,Performance_Shopping,679,407,455,181,43,1359,48940
2023-12-28,TikTok Ads,Remarketing_Display,288,119,190,80,18,710,27730
2023-12-28,TikTok Ads,Lead_Generation,895,535,584,271,40,1795,64700
2023-12-28,TikTok Ads,Display_Generico,932,554,589,287,56,1877,67780
2023-12-28,TikTok Ads,Video_Awareness_Amplo,1196,715,780,354,62,2398,86450
2023-12-29,Google Ads,Performance_Search,485,286,296,164,25,982,35570
2023-12-29,Google Ads,Performance_Shopping,363,218,248,99,16,725,26110
2023-12-29,Google Ads,Remarketing_Display,114,46,69,38,7,284,11120
2023-12-29,Google Ads,Lead_Generation,490,293,323,151,16,982,35410
2023-12-29,Google Ads,Display_Generico,653,391,430,198,25,1308,47120
2023-12-29,Google Ads,Video_Awareness_Amplo,756,448,472,250,34,1526,55160
2023-12-29,Meta Ads,Performance_Search,709,422,453,208,48,1426,51490
2023-12-29,Meta Ads,Performance_Shopping,507,304,342,135,30,1014,36530
2023-12-29,Meta Ads,Remarketing_Display,214,87,130,72,12,531,20790
2023-12-29,Meta Ads,Lead_Generation,437,260,282,132,23,879,31750
2023-12-29,Meta Ads,Display_Generico,991,591,641,292,58,1991,71820
2023-12-29,Meta Ads,Video_Awareness_Amplo,924,550,592,270,62,1859,67100
2023-12-29,TikTok Ads,Performance_Search,692,412,442,210,40,1392,50240
2023-12-29,TikTok Ads,Performance_Shopping,545,325,350,171,24,1095,39500
2023-12-29,TikTok Ads,Remarketing_Display,367,152,243,108,16,904,35290
2023-12-29,TikTok Ads,Lead_Generation,598,359,405,169,24,1195,43030
2023-12-29,TikTok Ads,Display_Generico,1297,774,840,378,79,2604,93930
2023-12-29,TikTok Ads,Video_Awareness_Amplo,1557,930,1010,475,72,3124,112650
2023-12-30,Google Ads,Performance_Search,261,156,172,79,10,523,18870
2023-12-30,Google Ads,Performance_Shopping,232,139,156,67,9,464,16730
2023-12-30,Google Ads,Remarketing_Display,94,38,56,30,8,234,9160
2023-12-30,Google Ads,Lead_Generation,203,122,139,55,9,405,14590
2023-12-30,Google Ads,Display_Generico,347,208,235,97,15,694,25010
2023-12-30,Google Ads,Video_Awareness_Amplo,531,318,353,156,22,1063,38310
2023-12-30,Meta Ads,Performance_Search,360,214,229,116,15,725,26180
2023-12-30,Meta Ads,Performance_Shopping,287,171,189,83,15,577,20820
2023-12-30,Meta Ads,Remarketing_Display,142,59,97,42,3,349,13630
2023-12-30,Meta Ads,Lead_Generation,238,141,153,74,11,480,17370
2023-12-30,Meta Ads,Display_Generico,697,419,471,199,27,1392,50080
2023-12-30,Meta Ads,Video_Awareness_Amplo,618,369,402,191,25,1240,44730
2023-12-30,TikTok Ads,Performance_Search,663,396,435,192,36,1330,47970
2023-12-30,TikTok Ads,Performance_Shopping,664,395,425,195,44,1336,48250
2023-12-30,TikTok Ads,Remarketing_Display,251,105,176,62,13,616,24000
2023-12-30,TikTok Ads,Lead_Generation,529,317,351,152,26,1059,38140
2023-12-30,TikTok Ads,Display_Generico,698,416,449,219,30,1403,50620
2023-12-30,TikTok Ads,Video_Awareness_Amplo,933,558,613,265,55,1870,67410
2023-12-31,Google Ads,Performance_Search,177,104,109,59,9,359,13030
2023-12-31,Google Ads,Performance_Shopping,226,135,150,69,7,453,16350
2023-12-31,Google Ads,Remarketing_Display,96,39,57,33,6,238,9330
2023-12-31,Google Ads,Lead_Generation,298,178,197,85,16,598,21560
2023-12-31,Google Ads,Display_Generico,391,229,228,140,23,796,28880
2023-12-31,Google Ads,Video_Awareness_Amplo,500,299,328,147,25,1002,36130
2023-12-31,Meta Ads,Performance_Search,381,225,231,126,24,771,27900
2023-12-31,Meta Ads,Performance_Shopping,176,105,117,54,5,353,12750
2023-12-31,Meta Ads,Remarketing_Display,124,51,83,34,7,306,11970
2023-12-31,Meta Ads,Lead_Generation,234,139,153,72,9,471,17030
2023-12-31,Meta Ads,Display_Generico,413,246,266,127,20,830,29970
2023-12-31,Meta Ads,Video_Awareness_Amplo,672,403,448,191,33,1344,48410
2023-12-31,TikTok Ads,Performance_Search,802,477,507,250,45,1614,58290
2023-12-31,TikTok Ads,Performance_Shopping,581,349,391,161,29,1161,41780
2023-12-31,TikTok Ads,Remarketing_Display,232,96,149,70,13,572,22320
2023-12-31,TikTok Ads,Lead_Generation,350,208,220,112,18,705,25460
2023-12-31,TikTok Ads,Display_Generico,807,483,532,238,37,1617,58260
2023-12-31,TikTok Ads,Video_Awareness_Amplo,828,493,528,257,43,1665,60110
2024-01-01,Google Ads,Performance_Search,369,222,256,97,16,736,26490
2024-01-01,Google Ads,Performance_Shopping,216,129,144,64,8,433,15630
2024-01-01,Google Ads,Remarketing_Display,90,36,54,28,8,225,8820
2024-01-01,Google Ads,Lead_Generation,320,190,202,98,20,645,23300
2024-01-01,Google Ads,Display_Generico,516,307,328,154,34,1038,37490
2024-01-01,Google Ads,Video_Awareness_Amplo,397,238,264,118,15,794,28610
2024-01-01,Meta Ads,Performance_Search,302,178,183,103,16,612,22160
2024-01-01,Meta Ads,Performance_Shopping,317,187,195,100,22,642,23240
2024-01-01,Meta Ads,Remarketing_Display,241,99,149,79,13,596,23280
2024-01-01,Meta Ads,Lead_Generation,445,264,283,140,22,897,32430
2024-01-01,Meta Ads,Display_Generico,486,291,320,140,26,973,35070
2024-01-01,Meta Ads,Video_Awareness_Amplo,827,496,551,248,28,1654,59570
2024-01-01,TikTok Ads,Performance_Search,489,292,322,146,21,981,35390
2024-01-01,TikTok Ads,Performance_Shopping,506,303,335,150,21,1013,36510
2024-01-01,TikTok Ads,Remarketing_Display,319,132,210,94,15,786,30690
2024-01-01,TikTok Ads,Lead_Generation,478,286,316,141,21,958,34520
2024-01-01,TikTok Ads,Display_Generico,912,544,590,279,43,1832,66080
2024-01-01,TikTok Ads,Video_Awareness_Amplo,1316,784,844,417,55,2646,95480
2024-01-02,Google Ads,Performance_Search,251,150,167,68,16,503,18150
2024-01-02,Google Ads,Performance_Shopping,216,127,132,66,18,438,15890
2024-01-02,Google Ads,Remarketing_Display,116,47,67,39,10,288,11290
2024-01-02,Google Ads,Lead_Generation,218,129,136,73,9,440,15930
2024-01-02,Google Ads,Display_Generico,390,231,246,118,26,787,28470
2024-01-02,Google Ads,Video_Awareness_Amplo,493,294,319,147,27,990,35730
2024-01-02,Meta Ads,Performance_Search,441,262,280,134,27,888,32090
2024-01-02,Meta Ads,Performance_Shopping,286,172,196,79,11,571,20540
2024-01-02,Meta Ads,Remarketing_Display,143,59,92,43,8,353,13780
2024-01-02,Meta Ads,Lead_Generation,567,339,373,171,23,1137,40980
2024-01-02,Meta Ads,Display_Generico,574,342,371,171,32,1154,41640
2024-01-02,Meta Ads,Video_Awareness_Amplo,576,344,376,177,23,1156,41680
2024-01-02,TikTok Ads,Performance_Search,545,323,338,175,32,1100,39760
2024-01-02,TikTok Ads,Performance_Shopping,576,339,344,206,26,1168,42330
2024-01-02,TikTok Ads,Remarketing_Display,261,109,177,71,13,641,24980
2024-01-02,TikTok Ads,Lead_Generation,863,515,563,261,39,1733,62500
2024-01-02,TikTok Ads,Display_Generico,714,428,479,205,30,1429,51460
2024-01-02,TikTok Ads,Video_Awareness_Amplo,902,539,593,260,49,1809,65230
2024-01-03,Google Ads,Performance_Search,370,222,249,103,18,740,26640
2024-01-03,Google Ads,Performance_Shopping,195,115,117,67,11,395,14300
2024-01-03,Google Ads,Remarketing_Display,109,45,71,32,6,269,10500
2024-01-03,Google Ads,Lead_Generation,356,211,222,109,25,718,25970
2024-01-03,Google Ads,Display_Generico,637,380,411,189,37,1279,46150
2024-01-03,Google Ads,Video_Awareness_Amplo,539,321,345,166,28,1084,39120
2024-01-03,Meta Ads,Performance_Search,231,138,154,70,7,463,16710
2024-01-03,Meta Ads,Performance_Shopping,598,358,396,165,37,1198,43160
2024-01-03,Meta Ads,Remarketing_Display,121,50,83,33,5,298,11650
2024-01-03,Meta Ads,Lead_Generation,431,256,275,140,16,868,31370
2024-01-03,Meta Ads,Display_Generico,577,342,360,188,29,1164,42090
2024-01-03,Meta Ads,Video_Awareness_Amplo,578,345,376,171,31,1160,41850
2024-01-03,TikTok Ads,Performance_Search,487,292,324,145,18,974,35090
2024-01-03,TikTok Ads,Performance_Shopping,602,360,396,177,29,1207,43500
2024-01-03,TikTok Ads,Remarketing_Display,330,135,202,111,17,817,31950
2024-01-03,TikTok Ads,Lead_Generation,634,382,436,165,33,1264,45440
2024-01-03,TikTok Ads,Display_Generico,927,555,616,253,58,1857,66900
2024-01-03,TikTok Ads,Video_Awareness_Amplo,702,416,435,225,42,1417,51220
2024-01-04,Google Ads,Performance_Search,282,167,177,96,9,569,20590
2024-01-04,Google Ads,Performance_Shopping,246,149,179,54,13,488,17530
2024-01-04,Google Ads,Remarketing_Display,167,70,120,40,7,409,15950
2024-01-04,Google Ads,Lead_Generation,239,143,163,69,7,479,17260
2024-01-04,Google Ads,Display_Generico,404,243,274,112,18,806,29010
2024-01-04,Google Ads,Video_Awareness_Amplo,450,268,289,151,10,905,32660
2024-01-04,Meta Ads,Performance_Search,234,139,150,66,18,471,17030
2024-01-04,Meta Ads,Performance_Shopping,260,155,171,76,13,522,18850
2024-01-04,Meta Ads,Remarketing_Display,122,51,84,33,5,299,11670
2024-01-04,Meta Ads,Lead_Generation,427,254,275,132,20,859,31030
2024-01-04,Meta Ads,Display_Generico,519,312,350,151,18,1036,37290
2024-01-04,Meta Ads,Video_Awareness_Amplo,725,434,479,213,33,1452,52330
2024-01-04,TikTok Ads,Performance_Search,603,360,394,178,31,1210,43650
2024-01-04,TikTok Ads,Performance_Shopping,775,464,511,227,37,1552,55930
2024-01-04,TikTok Ads,Remarketing_Display,188,78,130,51,7,463,18060
2024-01-04,TikTok Ads,Lead_Generation,759,453,494,230,35,1524,54960
2024-01-04,TikTok Ads,Display_Generico,823,493,545,244,34,1648,59360
2024-01-04,TikTok Ads,Video_Awareness_Amplo,918,551,619,249,50,1835,66070
2024-01-05,Google Ads,Performance_Search,274,164,186,75,13,549,19780
2024-01-05,Google Ads,Performance_Shopping,361,217,249,90,22,721,25940
2024-01-05,Google Ads,Remarketing_Display,158,65,105,42,11,390,15250
2024-01-05,Google Ads,Lead_Generation,363,216,236,117,10,730,26370
2024-01-05,Google Ads,Display_Generico,576,345,386,166,24,1153,41550
2024-01-05,Google Ads,Video_Awareness_Amplo,587,348,366,189,32,1184,42810
2024-01-05,Meta Ads,Performance_Search,453,271,297,134,22,908,32720
2024-01-05,Meta Ads,Performance_Shopping,394,233,245,131,18,796,28810
2024-01-05,Meta Ads,Remarketing_Display,212,87,136,61,15,524,20490
2024-01-05,Meta Ads,Lead_Generation,566,335,352,184,30,1143,41350
2024-01-05,Meta Ads,Display_Generico,550,329,363,160,27,1102,39730
2024-01-05,Meta Ads,Video_Awareness_Amplo,653,385,396,223,34,1323,47900
2024-01-05,TikTok Ads,Performance_Search,785,470,519,218,48,1572,56650
2024-01-05,TikTok Ads,Performance_Shopping,818,492,554,219,45,1633,58740
2024-01-05,TikTok Ads,Remarketing_Display,250,102,152,82,16,620,24240
2024-01-05,TikTok Ads,Lead_Generation,373,224,250,108,15,745,26830
2024-01-05,TikTok Ads,Display_Generico,1047,627,691,314,42,2097,75540
2024-01-05,TikTok Ads,Video_Awareness_Amplo,1146,683,738,355,53,2303,83110
2024-01-06,Google Ads,Performance_Search,185,110,119,58,8,372,13450
2024-01-06,Google Ads,Performance_Shopping,125,73,76,41,8,255,9260
2024-01-06,Google Ads,Remarketing_Display,62,25,36,24,2,154,6050
2024-01-06,Google Ads,Lead_Generation,125,74,78,43,4,252,9130
2024-01-06,Google Ads,Display_Generico,325,194,212,98,15,652,23530
2024-01-06,Google Ads,Video_Awareness_Amplo,396,235,251,131,14,798,28850
2024-01-06,Meta Ads,Performance_Search,225,135,154,57,14,450,16200
2024-01-06,Meta Ads,Performance_Shopping,279,166,183,78,18,561,20270
2024-01-06,Meta Ads,Remarketing_Display,129,53,86,37,6,319,12460
2024-01-06,Meta Ads,Lead_Generation,331,199,229,85,17,661,23780
2024-01-06,Meta Ads,Display_Generico,306,183,202,86,18,613,22110
2024-01-06,Meta Ads,Video_Awareness_Amplo,456,273,303,134,19,913,32910
2024-01-06,TikTok Ads,Performance_Search,351,209,226,107,18,706,25480
2024-01-06,TikTok Ads,Performance_Shopping,525,313,338,155,32,1055,38060
2024-01-06,TikTok Ads,Remarketing_Display,130,53,84,40,6,322,12610
2024-01-06,TikTok Ads,Lead_Generation,315,186,193,108,14,637,23070
2024-01-06,TikTok Ads,Display_Generico,430,259,295,121,14,857,30830
2024-01-06,TikTok Ads,Video_Awareness_Amplo,569,340,376,162,31,1141,41150
2024-01-07,Google Ads,Performance_Search,174,104,115,49,10,349,12580
2024-01-07,Google Ads,Performance_Shopping,121,73,85,29,7,241,8660
2024-01-07,Google Ads,Remarketing_Display,90,38,65,22,3,220,8560
2024-01-07,Google Ads,Lead_Generation,229,136,147,73,9,461,16670
2024-01-07,Google Ads,Display_Generico,277,165,183,88,6,557,20100
2024-01-07,Google Ads,Video_Awareness_Amplo,301,179,194,95,12,606,21880
2024-01-07,Meta Ads,Performance_Search,348,208,230,97,21,698,25160
2024-01-07,Meta Ads,Performance_Shopping,325,193,208,107,10,655,23660
2024-01-07,Meta Ads,Remarketing_Display,97,40,64,27,6,239,9350
2024-01-07,Meta Ads,Lead_Generation,221,134,162,48,11,438,15730
2024-01-07,Meta Ads,Display_Generico,381,226,242,112,27,768,27770
2024-01-07,Meta Ads,Video_Awareness_Amplo,421,252,278,125,18,843,30390
2024-01-07,TikTok Ads,Performance_Search,398,237,258,120,20,800,28890
2024-01-07,TikTok Ads,Performance_Shopping,352,209,222,107,23,709,25630
2024-01-07,TikTok Ads,Remarketing_Display,167,69,108,53,6,412,16080
2024-01-07,TikTok Ads,Lead_Generation,486,287,298,160,28,983,35590
2024-01-07,TikTok Ads,Display_Generico,601,359,390,176,35,1206,43480
2024-01-07,TikTok Ads,Video_Awareness_Amplo,630,376,407,182,41,1265,45620
2024-01-08,Google Ads,Performance_Search,312,184,190,102,20,632,22880
2024-01-08,Google Ads,Performance_Shopping,208,123,130,66,12,420,15210
2024-01-08,Google Ads,Remarketing_Display,85,35,57,25,3,210,8200
2024-01-08,Google Ads,Lead_Generation,299,178,195,88,16,601,21710
2024-01-08,Google Ads,Display_Generico,507,303,336,143,28,1017,36660
2024-01-08,Google Ads,Video_Awareness_Amplo,515,307,333,151,31,1035,37340
2024-01-08,Meta Ads,Performance_Search,225,135,151,61,13,450,16200
